image,emotion
Antonio_Elias_Saca_0001.jpg,4
Antonio_Palocci_0004.jpg,5
Antonio_Palocci_0005.jpg,5
Antonio_Trillanes_0003.jpg,5
Antony_Leung_0002.jpg,4
Antony_Leung_0004.jpg,5
Arantxa_Sanchez-Vicario_0001.jpg,4
Arianna_Huffington_0004.jpg,4
Ariel_Sharon_0005.jpg,5
Ariel_Sharon_0006.jpg,5
Ariel_Sharon_0008.jpg,5
Ariel_Sharon_0010.jpg,4
Ariel_Sharon_0011.jpg,4
Ariel_Sharon_0016.jpg,5
Ariel_Sharon_0019.jpg,5
Ariel_Sharon_0021.jpg,5
Ariel_Sharon_0027.jpg,5
Ariel_Sharon_0028.jpg,5
Ariel_Sharon_0032.jpg,4
Ariel_Sharon_0033.jpg,5
Ariel_Sharon_0039.jpg,5
Ariel_Sharon_0043.jpg,5
Ariel_Sharon_0044.jpg,5
Ariel_Sharon_0050.jpg,5
Ariel_Sharon_0051.jpg,4
Ariel_Sharon_0053.jpg,4
Ariel_Sharon_0055.jpg,4
Ariel_Sharon_0059.jpg,5
Ariel_Sharon_0060.jpg,4
Ariel_Sharon_0063.jpg,5
Ariel_Sharon_0077.jpg,5
Ari_Fleischer_0002.jpg,5
Ari_Fleischer_0003.jpg,5
Ari_Fleischer_0004.jpg,4
Ari_Fleischer_0006.jpg,5
Ari_Fleischer_0009.jpg,5
Ari_Fleischer_0010.jpg,4
Ari_Fleischer_0011.jpg,5
Ari_Fleischer_0012.jpg,4
Ari_Fleischer_0013.jpg,5
Arminio_Fraga_0006.jpg,5
Arnoldo_Aleman_0003.jpg,5
Arnold_Schwarzenegger_0007.jpg,4
Arnold_Schwarzenegger_0013.jpg,4
Arnold_Schwarzenegger_0022.jpg,4
Arnold_Schwarzenegger_0030.jpg,4
Arnold_Schwarzenegger_0039.jpg,4
Arnold_Schwarzenegger_0042.jpg,4
Arthur_Martinez_0001.jpg,5
Artieas_Shanks_0001.jpg,5
Art_Howe_0001.jpg,4
Art_Howe_0004.jpg,4
Ashanti_0001.jpg,4
Ashanti_0002.jpg,4
Ashlea_Talbot_0001.jpg,4
Ashton_Kutcher_0003.jpg,5
Asif_Ali_Zardari_0001.jpg,5
Asif_Hanif_0001.jpg,5
Asmaa_Assad_0001.jpg,5
Astou_Ndiaye-Diatta_0001.jpg,4
Astrid_Betancourt_0001.jpg,5
Astrid_Eyzaguirre_0001.jpg,4
Atal_Bihari_Vajpayee_0002.jpg,4
Atal_Bihari_Vajpayee_0008.jpg,4
Atal_Bihari_Vajpayee_0009.jpg,4
Atal_Bihari_Vajpayee_0014.jpg,5
Atal_Bihari_Vajpayee_0016.jpg,5
Atiabet_Ijan_Amabel_0001.jpg,4
Audrey_Lacroix_0001.jpg,4
Aung_San_Suu_Kyi_0002.jpg,6
Austin_Kearns_0001.jpg,4
Avril_Lavigne_0001.jpg,4
Azra_Akin_0002.jpg,4
Azra_Akin_0003.jpg,4
Bak_Chang-Ryun_0001.jpg,5
Barbara_Bodine_0001.jpg,5
Barbara_Felt-Miller_0001.jpg,5
Barbara_Roberts_0001.jpg,5
Barbara_Walters_0001.jpg,4
Barbora_Strycova_0001.jpg,4
Barry_Williams_0001.jpg,4
Barry_Zito_0001.jpg,5
Barry_Zito_0002.jpg,5
Bartosz_Kizierowski_0001.jpg,4
Barzan_al-Tikriti_0001.jpg,5
Basdeo_Panday_0001.jpg,5
Bashar_Assad_0003.jpg,5
Baz_Luhrmann_0001.jpg,4
Beecher_Ray_Kirby_0001.jpg,4
Benazir_Bhutto_0004.jpg,4
Benjamin_Bratt_0001.jpg,4
Benjamin_Martinez_0001.jpg,4
Ben_Affleck_0001.jpg,5
Ben_Braun_0001.jpg,0
Ben_Howland_0001.jpg,4
Ben_Howland_0003.jpg,5
Ben_Howland_0004.jpg,4
Ben_Stein_0001.jpg,5
Bernadette_Peters_0001.jpg,4
Bernardo_Segura_0001.jpg,4
Bernard_Ebbers_0001.jpg,5
Bernard_Giraudeau_0001.jpg,4
Bernard_Law_0005.jpg,4
Bernard_Lord_0001.jpg,5
Bertie_Ahern_0004.jpg,5
Beth_Blough_0001.jpg,6
Betsy_Smith_0002.jpg,4
Bettina_Rheims_0001.jpg,5
Betty_Williams_0001.jpg,4
Bijan_Darvish_0001.jpg,5
Bijan_Darvish_0002.jpg,5
Bijan_Darvish_0003.jpg,5
Bijan_Namdar_Zangeneh_0002.jpg,5
Biljana_Plavsic_0001.jpg,5
Biljana_Plavsic_0002.jpg,5
Billy_Bob_Thornton_0001.jpg,4
Billy_Crawford_0001.jpg,5
Billy_Crystal_0001.jpg,4
Billy_Sollie_0001.jpg,5
Billy_Tibbets_0001.jpg,4
Bill_Butler_0001.jpg,4
Bill_Clinton_0001.jpg,5
Bill_Clinton_0005.jpg,4
Bill_Clinton_0019.jpg,5
Bill_Clinton_0028.jpg,4
Bill_Clinton_0029.jpg,5
Bill_Curry_0001.jpg,5
Bill_Fennelly_0001.jpg,5
Bill_Frist_0001.jpg,5
Bill_Gates_0003.jpg,5
Bill_Gates_0007.jpg,5
Bill_Gates_0008.jpg,4
Bill_Gates_0009.jpg,5
Bill_Gates_0010.jpg,4
Bill_Gates_0012.jpg,5
Bill_Gates_0015.jpg,5
Bill_Gates_0017.jpg,5
Bill_Graham_0005.jpg,0
Bill_Graham_0008.jpg,5
Bill_Guerin_0001.jpg,5
Bill_Kollar_0001.jpg,5
Bill_Lerach_0001.jpg,5
Bill_McBride_0001.jpg,4
Bill_McBride_0007.jpg,4
Bill_Parcells_0002.jpg,4
Bill_Paxton_0003.jpg,4
Bill_Simon_0003.jpg,4
Bill_Simon_0007.jpg,5
Bill_Walton_0001.jpg,4
Binyamin_Ben-Eliezer_0006.jpg,5
Bixente_LIzarazu_0001.jpg,4
BJ_Habibie_0001.jpg,4
Bobby_Goldwater_0002.jpg,4
Bobby_Kielty_0001.jpg,4
Bob_Alper_0001.jpg,4
Bob_Bowlsby_0001.jpg,4
Bob_Dole_0002.jpg,4
Bob_Geldof_0001.jpg,5
Bob_Graham_0005.jpg,5
Bob_Graham_0006.jpg,4
Bob_Hartley_0001.jpg,4
Bob_Hayes_0001.jpg,4
Bob_Herz_0001.jpg,4
Bob_Holden_0001.jpg,5
Bob_Hope_0002.jpg,4
Bob_Hope_0004.jpg,4
Bob_Hope_0005.jpg,4
Bob_Hope_0006.jpg,4
Bob_Huggins_0001.jpg,0
Bob_Huggins_0002.jpg,4
Bob_Melvin_0001.jpg,4
Bob_Menendez_0001.jpg,4
Bob_Petrino_0001.jpg,5
Bob_Stoops_0002.jpg,5
Bob_Stoops_0006.jpg,5
Bob_Taft_0001.jpg,5
Bode_Miller_0002.jpg,4
Bonnie_Fuller_0001.jpg,4
Bono_0001.jpg,4
Boris_Jordan_0001.jpg,4
Boris_Yeltsin_0001.jpg,4
Bo_Ryan_0002.jpg,5
Brad_Garrett_0001.jpg,4
Brad_Garrett_0003.jpg,5
Brad_Garrett_0004.jpg,7
Brajesh_Mishra_0001.jpg,5
Brandon_Fails_0001.jpg,4
Brandon_Inge_0001.jpg,4
Brandon_Robinson_0001.jpg,5
Brandon_Spann_0001.jpg,5
Brendan_Stai_0001.jpg,4
Brenda_Magana_0001.jpg,4
Brent_Coles_0001.jpg,5
Brett_Boone_0001.jpg,5
Brett_Hull_0001.jpg,4
Brian_Campbell_0001.jpg,4
Brian_Clemens_0001.jpg,5
Brian_Cook_0001.jpg,4
Brian_Cowen_0002.jpg,5
Brian_De_Palma_0001.jpg,4
Brian_Gregory_0001.jpg,5
Brian_Jordan_0001.jpg,4
Brian_Kerr_0001.jpg,4
Brian_Mulroney_0002.jpg,5
Brian_Pavlich_0001.jpg,5
Brian_Williams_0001.jpg,4
Britney_Spears_0001.jpg,4
Britney_Spears_0002.jpg,4
Britney_Spears_0003.jpg,4
Britney_Spears_0004.jpg,4
Britney_Spears_0005.jpg,4
Britney_Spears_0011.jpg,6
Britney_Spears_0012.jpg,4
Britney_Spears_0013.jpg,4
Britney_Spears_0014.jpg,4
Brock_Berlin_0001.jpg,4
Brooke_Shields_0001.jpg,4
Bruce_Springsteen_0002.jpg,4
Bruna_Colosio_0001.jpg,4
Bryan_Chui_0001.jpg,4
Bryan_Murray_0001.jpg,5
Bud_Selig_0003.jpg,5
Buford_Blount_0001.jpg,4
Bulent_Ecevit_0001.jpg,5
Bulent_Ecevit_0006.jpg,5
Butch_Davis_0001.jpg,5
Butch_Davis_0002.jpg,5
Caio_Blat_0001.jpg,4
Camilla_Parker_Bowles_0001.jpg,4
Camille_Lewis_0001.jpg,4
Candice_Beatty_0001.jpg,4
Candie_Kung_0004.jpg,4
Carla_Del_Ponte_0001.jpg,5
Carla_Tricoli_0001.jpg,4
Carlos_Alberto_0001.jpg,5
Carlos_Barra_0001.jpg,5
Carlos_Bianchi_0001.jpg,4
Carlos_Fasciolo_0001.jpg,5
Carlos_Ghosn_0002.jpg,5
Carlos_Lordkipanitse_0001.jpg,5
Carlos_Manuel_Pruneda_0003.jpg,5
Carlos_Menem_0010.jpg,4
Carlos_Menem_0012.jpg,4
Carlos_Menem_0014.jpg,4
Carlos_Menem_0015.jpg,4
Carlos_Menem_0016.jpg,4
Carlos_Menem_0018.jpg,5
Carlos_Menem_0021.jpg,5
Carlos_Moya_0002.jpg,6
Carlos_Moya_0004.jpg,4
Carlos_Moya_0008.jpg,5
Carlos_Moya_0014.jpg,5
Carlos_Paternina_0001.jpg,5
Carlos_Quintanilla_Schmidt_0002.jpg,5
Carlos_Salinas_0001.jpg,5
Carlos_Vives_0004.jpg,4
Carly_Fiorina_0002.jpg,5
Carly_Fiorina_0003.jpg,5
Carl_Pope_0001.jpg,5
Carmen_Electra_0005.jpg,4
Carmen_Electra_0006.jpg,4
Carolina_Kluft_0002.jpg,4
Carolina_Moraes_0001.jpg,4
Caroline_Kennedy_0002.jpg,4
Caroline_Kennedy_0003.jpg,4
Carolyn_Dawn_Johnson_0002.jpg,4
Carol_Moseley_Braun_0001.jpg,4
Carol_Niedermayer_0001.jpg,4
Carrie-Anne_Moss_0004.jpg,4
Carrie-Anne_Moss_0005.jpg,5
Carson_Daly_0002.jpg,4
Carson_Palmer_0001.jpg,4
Carson_Palmer_0003.jpg,5
Carson_Palmer_0004.jpg,5
Cassandra_Heise_0001.jpg,5
Casy_Preslar_0001.jpg,7
Cate_Blanchett_0001.jpg,4
Cate_Blanchett_0002.jpg,5
Catherine_Bell_0001.jpg,4
Catherine_Deneuve_0004.jpg,5
Catherine_Deneuve_0005.jpg,4
Catherine_Zeta-Jones_0001.jpg,4
Catherine_Zeta-Jones_0005.jpg,4
Celine_Dion_0001.jpg,4
Celine_Dion_0002.jpg,4
Celine_Dion_0006.jpg,4
Celine_Dion_0007.jpg,4
Celso_Lafer_0001.jpg,5
Cesar_Gaviria_0002.jpg,4
Cesar_Gaviria_0008.jpg,5
Chadha_Gurinder_0001.jpg,4
Chance_Mock_0001.jpg,4
Chanda_Rubin_0002.jpg,4
Chang_Sang_0001.jpg,4
Chang_Tso_0001.jpg,4
Chan_Choi_0001.jpg,4
Charlene_Barshefsky_0001.jpg,4
Charles_Bell_0001.jpg,5
Charles_Bronson_0002.jpg,5
Charles_Chandler_IV_0001.jpg,4
Charles_Ingram_0001.jpg,4
Charles_Kartman_0002.jpg,4
Charles_Lebois_0001.jpg,4
Charles_Moose_0004.jpg,0
Charles_Moose_0009.jpg,5
Charles_Pickering_0001.jpg,5
Charles_Taylor_0006.jpg,5
Charles_Taylor_0008.jpg,4
Charlie_Sheen_0001.jpg,5
Charlie_Williams_0001.jpg,5
Charlie_Zaa_0001.jpg,4
Charlie_Zaa_0002.jpg,4
Charlotte_Church_0001.jpg,4
Charlton_Heston_0003.jpg,5
Charlton_Heston_0005.jpg,5
Chawki_Armali_0001.jpg,4
Chelsea_Clinton_0001.jpg,4
Chen_Shui-bian_0003.jpg,4
Chen_Tsai-chin_0001.jpg,5
Cherie_Blair_0002.jpg,7
Cherie_Blair_0003.jpg,5
Cherie_Blair_0004.jpg,4
Cheryl_Hines_0001.jpg,4
Cheryl_Little_0001.jpg,5
Chick_Hearn_0001.jpg,4
Chick_Hearn_0002.jpg,4
Chick_Hearn_0003.jpg,4
Choi_Yun-yong_0001.jpg,4
Christian_Fittipaldi_0001.jpg,4
Christian_Wulff_0002.jpg,4
Christina_Aguilera_0003.jpg,4
Christine_Ebersole_0001.jpg,4
Christine_Gregoire_0004.jpg,7
Christine_Todd_Whitman_0006.jpg,5
Christopher_Reeve_0001.jpg,4
Christopher_Speer_0001.jpg,5
Christopher_Walken_0004.jpg,4
Christopher_Whittle_0001.jpg,5
Chris_Claiborne_0001.jpg,4
Chris_Crocker_0001.jpg,5
Chris_Gratton_0001.jpg,5
Chris_Hernandez_0001.jpg,7
Chris_Matthews_0001.jpg,4
Chris_Noth_0001.jpg,4
Chris_Thomas_0001.jpg,5
Chris_Tucker_0001.jpg,5
Chris_Tucker_0002.jpg,5
Chris_Whitney_0001.jpg,5
Chuck_Amato_0002.jpg,4
Chuck_Bednarik_0001.jpg,5
Chuck_Yeager_0001.jpg,4
Chung_Mong-joon_0001.jpg,5
Chyung_Dai-chul_0001.jpg,5
Cindy_Crawford_0001.jpg,4
Cindy_Crawford_0003.jpg,4
Cindy_Klassen_0001.jpg,4
Cindy_Taylor_0001.jpg,4
Ciro_Gomes_0002.jpg,4
Ciro_Gomes_0005.jpg,4
Claire_Danes_0002.jpg,4
Claire_Danes_0003.jpg,4
Clare_Short_0002.jpg,4
Clare_Short_0003.jpg,4
Claude_Jorda_0001.jpg,5
Claudia_Cardinale_0001.jpg,5
Claudia_Pechstein_0001.jpg,4
Claudia_Pechstein_0004.jpg,4
Claudine_Farrell_0001.jpg,4
Claudio_Lopez_0001.jpg,4
Claudio_Ranieri_0001.jpg,5
Clay_Aiken_0005.jpg,5
Cliff_Ellis_0001.jpg,4
Clint_Eastwood_0003.jpg,5
Coleen_Rowley_0001.jpg,5
Cole_Chapman_0001.jpg,4
Colin_Farrell_0002.jpg,4
Colin_Farrell_0003.jpg,5
Colin_Farrell_0005.jpg,5
Colin_Jackson_0001.jpg,4
Colin_Powell_0002.jpg,5
Colin_Powell_0005.jpg,5
Colin_Powell_0007.jpg,0
Colin_Powell_0008.jpg,5
Colin_Powell_0010.jpg,5
Colin_Powell_0011.jpg,5
Colin_Powell_0014.jpg,4
Colin_Powell_0015.jpg,5
Colin_Powell_0016.jpg,4
Colin_Powell_0025.jpg,5
Colin_Powell_0027.jpg,5
Colin_Powell_0029.jpg,5
Colin_Powell_0031.jpg,5
Colin_Powell_0037.jpg,4
Colin_Powell_0046.jpg,5
Colin_Powell_0054.jpg,5
Colin_Powell_0057.jpg,5
Colin_Powell_0059.jpg,5
Colin_Powell_0073.jpg,5
Colin_Powell_0075.jpg,5
Colin_Powell_0078.jpg,5
Colin_Powell_0080.jpg,5
Colin_Powell_0081.jpg,5
Colin_Powell_0082.jpg,5
Colin_Powell_0095.jpg,5
Colin_Powell_0096.jpg,5
Colin_Powell_0097.jpg,5
Colin_Powell_0099.jpg,5
Colin_Powell_0107.jpg,4
Colin_Powell_0111.jpg,5
Colin_Powell_0121.jpg,5
Colin_Powell_0125.jpg,4
Colin_Powell_0127.jpg,5
Colin_Powell_0133.jpg,5
Colin_Powell_0134.jpg,5
Colin_Powell_0135.jpg,5
Colin_Powell_0142.jpg,5
Colin_Powell_0143.jpg,5
Colin_Powell_0146.jpg,5
Colin_Powell_0147.jpg,5
Colin_Powell_0151.jpg,5
Colin_Powell_0152.jpg,5
Colin_Powell_0156.jpg,5
Colin_Powell_0157.jpg,5
Colin_Powell_0158.jpg,5
Colin_Powell_0159.jpg,5
Colin_Powell_0162.jpg,4
Colin_Powell_0163.jpg,4
Colin_Powell_0164.jpg,4
Colin_Powell_0165.jpg,5
Colin_Powell_0183.jpg,4
Colin_Powell_0184.jpg,5
Colin_Powell_0185.jpg,4
Colin_Powell_0188.jpg,0
Colin_Powell_0190.jpg,5
Colin_Powell_0191.jpg,5
Colin_Powell_0192.jpg,5
Colin_Powell_0194.jpg,5
Colin_Powell_0195.jpg,5
Colin_Powell_0196.jpg,5
Colin_Powell_0198.jpg,5
Colin_Powell_0199.jpg,5
Colin_Powell_0208.jpg,4
Colin_Powell_0210.jpg,5
Colin_Powell_0217.jpg,5
Colin_Powell_0218.jpg,5
Colin_Powell_0221.jpg,5
Colin_Powell_0232.jpg,5
Compay_Segundo_0001.jpg,5
Conan_OBrien_0001.jpg,4
Conan_OBrien_0003.jpg,5
Condoleezza_Rice_0001.jpg,4
Costas_Simitis_0004.jpg,4
Costas_Simitis_0005.jpg,5
Craig_MacTavish_0001.jpg,5
Cristiano_da_Matta_0001.jpg,5
Cristina_Fernandez_0002.jpg,4
Cristina_Kirchner_0001.jpg,4
Cristina_Saralegui_0002.jpg,4
Cruz_Bustamante_0001.jpg,4
Cruz_Bustamante_0002.jpg,5
Cruz_Bustamante_0003.jpg,4
Cruz_Bustamante_0004.jpg,4
Cruz_Bustamante_0005.jpg,5
Curtis_Joseph_0001.jpg,4
Curtis_Rodriguez_0001.jpg,5
Curt_Weldon_0001.jpg,5
Cynthia_Rowley_0001.jpg,4
Daisy_Fuentes_0001.jpg,4
Daisy_Fuentes_0003.jpg,4
Daisy_Fuentes_0004.jpg,4
Dai_Bachtiar_0001.jpg,5
Dale_Bosworth_0001.jpg,5
Dalia_Rabin-Pelosoff_0001.jpg,5
Dana_Vollmer_0001.jpg,5
Daniell_Sunjata_0001.jpg,4
Daniel_Barenboim_0001.jpg,5
Daniel_Chin_0001.jpg,4
Daniel_Coats_0001.jpg,5
Daniel_Darnell_0001.jpg,5
Daniel_Day-Lewis_0003.jpg,5
Daniel_Pearl_0001.jpg,5
Daniel_Radcliffe_0001.jpg,4
Daniel_Radcliffe_0004.jpg,4
Danis_Tanovic_0001.jpg,5
Danny_Avalon_0001.jpg,4
Danny_Elfman_0001.jpg,4
Danny_Morgan_0001.jpg,4
Dan_Bartlett_0001.jpg,5
Dan_Bylsma_0001.jpg,5
Dan_Kellner_0001.jpg,4
Dan_Morales_0001.jpg,4
Dan_Snyder_0001.jpg,4
Dario_Camuffo_0001.jpg,5
Dariusz_Michalczewski_0001.jpg,0
Darko_Milicic_0001.jpg,7
Darla_Moore_0001.jpg,5
Darrell_Issa_0001.jpg,4
Darrell_Porter_0002.jpg,5
Daryl_Hannah_0001.jpg,4
Daryl_Sabara_0001.jpg,5
Dave_Campo_0003.jpg,5
Dave_Matthews_0001.jpg,4
Dave_Odom_0001.jpg,7
Dave_Robertson_0001.jpg,5
Dave_Williams_0001.jpg,4
David_Ballantyne_0001.jpg,5
David_Beckham_0009.jpg,4
David_Beckham_0015.jpg,5
David_Beckham_0016.jpg,5
David_Beckham_0030.jpg,4
David_Bowie_0001.jpg,5
David_Canary_0001.jpg,4
David_Caruso_0003.jpg,5
David_Donohue_0001.jpg,5
David_Glenn_0001.jpg,4
David_Heymann_0001.jpg,5
David_Heymann_0002.jpg,5
David_Heymann_0003.jpg,5
David_Heymann_0005.jpg,5
David_Heyman_0002.jpg,4
David_Ho_0001.jpg,5
David_Nalbandian_0004.jpg,5
David_Nalbandian_0007.jpg,5
David_Nalbandian_0012.jpg,5
David_Provost_0001.jpg,5
David_Rivkin_Jr_0001.jpg,5
David_Stern_0003.jpg,4
David_Stern_0004.jpg,4
David_Trimble_0001.jpg,5
David_Trimble_0003.jpg,5
David_Welch_0001.jpg,5
David_Wolf_0001.jpg,5
Debbie_Reynolds_0003.jpg,4
Debra_Brown_0001.jpg,4
