image,emotion,a_down_mouth,a_left_eye,a_left_mouth_nose,a_mouth_last_nose,a_right_mouth,a_right_mouth_nose,a_top_mouth,circum_mouth,d_left_eye,d_top_left_eye_eyebrow,w_mouth
Abdullah_0001.jpg,5,-0.19275006711134834,0.7465827173159847,-1.1319249879070015,1.603983332790182,-0.44493321653791845,-1.2914173651302931,0.6833912454873363,110.07318888801395,34.0147027033899,31.76476034853718,62.03224967708329
Abdullah_0003.jpg,5,-0.6795824536902533,1.0222469243443686,-1.1685122584284309,0.9652516631899266,-0.28897540999256643,-0.9897140279975696,-0.09065988720074511,123.31442195878638,32.0,21.95449840010015,71.06335201775947
Abdullah_0004.jpg,5,-0.6495760472671117,1.1156955182267019,-2.069162251762887,1.67963602906862,-0.3960424597688257,-0.9451056204574825,0.45403252070110356,90.61693799906774,24.515301344262525,25.019992006393608,54.147945482723536
Abdullah_Ahmad_Badawi_0001.jpg,4,-1.1345103086556356,0.43240777557053783,-0.9986506030475522,0.7569967115588878,-0.6001536367129992,-0.8401379434473291,0.1739884644038546,142.33561609795655,30.066592756745816,24.041630560342615,78.05767098754612
Abdullah_al-Attiyah_0003.jpg,5,-1.059565614517107,1.446441332248135,-1.6733087474205517,1.4483216530052299,-0.6890732088105334,-1.1362184503066635,0.4704042629365913,118.74035724776141,30.59411708155671,23.08679276123039,71.30918594402827
Abdullah_Gul_0001.jpg,5,-1.3758517424292616,0.9467732738181398,-1.7882590006363064,1.6539375586833378,-0.9492242493023855,-1.146839054291001,0.9509573498202145,118.64224725673623,27.16615541441225,23.53720459187964,62.369864518050704
Abdullah_Gul_0002.jpg,4,-0.7869121667826582,0.6435011087932844,-0.6248577482929419,1.1713876932353804,-0.6880162263575966,-0.7732958798541185,0.5134750975366921,153.93834515366137,29.017236257093817,25.238858928247925,80.00624975587844
Abdullah_Gul_0004.jpg,4,-0.9488133110973551,0.7853981633974483,-0.8309093510426132,1.2776094302370145,-0.8748534392379927,-1.0455527271406917,0.6547041095454159,146.8658209637885,32.7566787083184,24.515301344262525,77.46612162745726
Abdullah_Gul_0005.jpg,4,-1.2156937020422627,0.5288815507531247,-1.1903820052838552,0.890516889971404,-0.6762925313585776,-0.7324723099507617,0.30265979522999864,162.94720051809205,32.0,16.492422502470642,86.00581375697809
Abdullah_Gul_0006.jpg,5,-0.9847265973118735,0.6792002214726083,-1.0533901306050029,1.292782259671211,-0.898294743853704,-1.2713646140415997,0.678845822246277,124.38569609794907,34.0147027033899,19.72308292331602,70.178344238091
Abdullah_Gul_0007.jpg,5,-1.2557904340570665,0.8192834933015659,-1.602125104456897,1.2663517368075765,-0.7509290623979403,-0.9610391053066146,0.4636476090008061,128.3812215197217,29.410882339705484,14.866068747318506,68.6804193347711
Abdullah_Gul_0008.jpg,5,-1.0368885432129293,0.8960553845713439,-0.727193304813303,1.2527770983649131,-0.7883480073486927,-1.0618539400423277,0.45412408740719323,135.12881126401587,31.25699921617557,24.698178070456937,73.17103251970687
Abdullah_Gul_0009.jpg,5,-0.6796670107519757,0.9467732738181398,-1.215954408186771,1.6901650045906305,-0.6879437216757724,-1.064947301135922,0.8443927635680409,121.725703403041,29.017236257093817,27.730849247724095,68.3593446428504
Abdullah_Gul_0010.jpg,5,-0.7889130874106867,0.7744095947147148,-0.7823226019173064,1.4799924096369161,-0.786381447249678,-1.0127509257226006,0.708208793721643,132.62651184644042,32.0,27.459060435491963,74.16872656315464
Abdullah_Gul_0011.jpg,5,-1.3283090942028783,0.7399748839758713,-1.8252086723277616,1.6009970749944633,-0.9304900953101873,-1.0939959447457375,0.9257731491617817,122.24493451503415,30.0,16.15549442140351,63.0
Abdullah_Gul_0012.jpg,4,-0.6863575200345267,0.9173699856141346,-1.4664266481822095,1.5269336122152803,-0.5575411146803485,-0.8187332142870088,0.7033907178712626,113.00570411353897,28.071337695236398,21.95449840010015,61.40032573203501
Abdullah_Gul_0013.jpg,5,-1.063487163041867,0.8294872207955202,-1.6197083329440911,1.634334475052494,-0.8530711247035729,-1.022281526819585,0.9556184229191313,127.58923326422781,29.068883707497267,19.313207915827967,65.00769185258002
Abdullah_Gul_0014.jpg,5,-0.8633332957090527,1.1071487177940904,-1.0336002738187144,1.2190360226962111,-0.5746675910993294,-0.7887094095736522,0.37285147273761643,124.08108884587995,31.016124838541646,19.313207915827967,68.06614430096654
Abdullah_Nasseef_0001.jpg,7,-0.8752960492216748,1.0146300966744435,-0.9959953711647749,1.7850818534757518,-1.1393109656393896,-2.1615939935757504,0.9906572570994404,104.6368813988827,32.7566787083184,24.041630560342615,58.9406481131655
Abdul_Rahman_0001.jpg,5,-0.6061824186205458,0.8850668158886104,-1.090046622511116,1.2247401343960655,-0.4498596373611191,-0.8181733078015241,0.3570220927733444,147.0846960615713,33.13608305156178,30.675723300355934,85.28774824088158
Abel_Pacheco_0001.jpg,5,-0.6405856651585092,0.9790201562533938,-1.569695611774377,1.2966614510873054,-0.30970294454245617,-0.8612091884360332,0.15832750080843,124.699246409848,31.0,15.297058540778355,72.00694410957877
Abel_Pacheco_0003.jpg,5,-0.38138126752781154,0.9374989454955664,-1.5098254795879122,1.4178896643857541,-0.41262110095807986,-1.0049599446317439,0.5525457715321975,112.02528235484252,29.068883707497267,20.12461179749811,64.38167441127949
Abid_Hamid_Mahmud_Al-Tikriti_0001.jpg,4,-0.9694966346597809,0.6805212246672144,-1.4100201980336284,1.2777057136952188,-0.6097733569136068,-1.1538372187452006,0.3793259143288294,128.27041005425014,29.017236257093817,23.40939982143925,70.25667228100119
Abner_Martinez_0001.jpg,4,-1.1133214788988715,0.5328438876193887,-0.8235657763403239,0.5916682762782999,-0.584965736527751,-0.883125070756167,0.05847452877096193,178.542518219457,31.575306807693888,23.08679276123039,91.41115905621152
Abraham_Foxman_0001.jpg,5,-0.2141004497386922,0.6610431688506868,-1.1917519369450038,1.5104164098331239,-0.3963616495335609,-1.4083952462999805,0.5691369175258967,111.52482481717706,29.017236257093817,21.633307652783937,65.00769185258002
Adam_Ant_0001.jpg,5,-0.8760580505981934,1.0397662219507142,-1.4937975237976766,1.2926585324694981,-0.5191461142465229,-1.2390187611426833,0.22064718266034367,112.93503149779889,35.05709628591621,17.88854381999832,66.06814663663572
Adam_Kennedy_0001.jpg,5,-0.45835449882462265,0.8946789229492503,-0.9560799727099942,1.3283493038290413,-0.5323299345316115,-1.4677147182721964,0.46135928347558536,158.52967071942794,42.04759208325728,36.235341863986875,92.00543462209176
Adam_Rich_0001.jpg,5,-1.0148101424555689,0.970746113393143,-1.39408747072486,1.2243091967565216,-0.5455915604479,-1.079267498429916,0.19939498592015215,131.12860684823238,33.06055050963308,24.698178070456937,74.24284477308234
Adam_Sandler_0003.jpg,5,-0.8181733078015241,0.5467888408892473,-0.9359578178387629,1.7607191996551592,-1.0244972018312415,-2.0188742597683467,0.8727217640443858,109.1341784871123,33.015148038438355,33.1058907144937,63.0
Adel_Al-Jubeir_0001.jpg,5,-1.0794576124960666,1.0062269331267966,-1.199014230666557,1.5151693198793654,-0.8522728875560659,-1.7792615451748843,0.4146610607376474,89.76483526627423,27.073972741361768,22.02271554554524,53.009433122794285
Adel_Al-Jubeir_0003.jpg,5,-1.0696662811024291,1.0062269331267966,-1.260680274971318,1.5255555874160145,-0.8755322882912229,-1.8138639429083903,0.48213424872116994,75.23028001470449,26.30589287593181,21.470910553583888,46.389654018972806
Adolfo_Aguilar_Zinser_0001.jpg,5,-0.8377064242458652,1.1448666702609547,-1.2768164089916754,1.5707963267948966,-0.6229624473138373,-1.7161063374305987,0.3162861279121545,99.8606454657459,32.0,28.460498941515414,60.29925372672534
Adriana_Perez_Navarro_0001.jpg,4,-1.4613226148323781,0.46364760900080615,-0.6915230936162851,0.26482619460390133,-0.7194530247735351,-0.8248977208823649,-0.11327252667095655,177.18345773221938,34.785054261852174,26.627053911388696,86.58521813797087
Adrian_Fernandez_0001.jpg,5,-0.595456180349972,1.124690777851493,-1.2969097350977083,1.6847202901283835,-0.7867209139487406,-1.495390632659976,0.8750572502918155,116.12316931001551,31.144823004794873,27.784887978899608,65.03076195155643
Adrian_Murrell_0001.jpg,5,-0.7105002451038392,0.7086262721276703,-1.552335726352052,1.5452360941308878,-0.6602281731061115,-1.2693991954803752,0.722693339489946,119.03231086785496,30.0,26.570660511172846,70.02856560004639
Adrian_Nastase_0001.jpg,5,-0.9048270894157867,0.812418612584713,-0.9366479488541113,1.5207573573884936,-0.9600703624056879,-1.6570917396582874,0.741401416531746,108.35300708446266,36.22154055254967,23.600847442411894,64.07027391856539
Adrian_Nastase_0002.jpg,5,-1.027582828206705,0.7908035161579972,-0.6243828995172216,1.5650190801462944,-1.3415643935179014,-1.8643853142036464,0.9340518719373976,131.6730836672641,33.06055050963308,30.479501308256342,68.0
Adrien_Brody_0001.jpg,4,-1.140835029523842,0.5349550737860964,-0.7621934493025904,1.0062269331267966,-0.7793620194037316,-1.4382447944982224,0.22568069719673395,145.935019598752,38.118237105091836,38.27531841800928,81.2219182240853
Adrien_Brody_0002.jpg,5,-0.7436672736812096,0.6823165548747481,-1.4683722764443927,1.3860752049661653,-0.4976568853594204,-1.3564396152389562,0.3050320837558314,96.99602733731072,27.073972741361768,15.620499351813308,59.00847396772772
Adrien_Brody_0003.jpg,4,-1.2232065941392039,0.6132073488745093,-0.8964261669051125,0.3936811395802743,-0.5213790841116841,-0.8387557610538536,-0.1496270482131048,150.26112076980425,31.144823004794873,28.442925306655784,80.02499609497022
Adrien_Brody_0004.jpg,4,-1.1490821636674897,0.6534263411807619,-0.8443217650907548,1.0602857133043393,-0.6011983185230144,-1.596431735316574,-0.07618812017438761,131.84086955766838,35.35533905932738,31.400636936215164,74.24284477308234
Adrien_Brody_0006.jpg,4,-1.5485265835225048,0.6498704494119475,-1.2569373785824154,0.9014110326378989,-0.8270933270256197,-0.892888511710952,0.1671750170930776,152.98741962003734,27.65863337187866,26.0,72.99315036357864
Adrien_Brody_0008.jpg,5,-0.6530638402697914,0.6397697828266257,-0.7140003419293977,1.2629849432383413,-0.4885109683137393,-1.65825420669712,0.1588018811519803,132.52286370756227,37.013511046643494,35.11409973215888,75.05997601918082
Adrien_Brody_0011.jpg,4,-1.1468592245277967,0.5633162614919681,-0.7636151170366605,0.671351124699114,-0.5826550609384169,-0.9053112629541799,0.024212632948446458,150.98512326604896,30.066592756745816,33.37663853655727,82.29823813423954
Adrien_Brody_0012.jpg,5,-0.7956449415866447,0.9638086627484886,-1.8819838937884854,1.5295825641365766,-0.4502853753768096,-0.7805320217581488,0.48429871756940773,115.17323869843385,30.066592756745816,38.01315561749642,66.03029607687671
Afton_Smith_0001.jpg,4,-1.2590182432477024,1.0222469243443686,-1.35970299357215,1.088057958627447,-0.7608519767778319,-0.831284298606384,0.5133448740327711,136.67760620121632,28.071337695236398,23.345235059857504,68.11754546370561
Agbani_Darego_0001.jpg,5,-1.0398348420013854,1.306832603169192,-1.6576981175779582,1.2677083577524857,-0.5152833749943135,-0.956347039937615,0.2786441697861532,123.4433237719542,33.13608305156178,28.284271247461902,71.00704190430693
Agnelo_Queiroz_0001.jpg,5,-0.5960024328874542,1.201462669121271,-1.8003191503495677,1.913927270585798,-0.7202314511184296,-1.0526797248819717,1.1626056740951745,104.67251647956084,29.832867780352597,27.65863337187866,58.69412236331676
Agnes_Bruckner_0001.jpg,5,-0.8717967127558954,1.3439974787410107,-1.6052808587025122,1.2678360436387712,-0.5389764998291462,-1.1098308749742687,0.3845014922126997,110.39479147787998,31.400636936215164,16.76305461424021,65.03076195155643
Ahmad_Masood_0001.jpg,5,-0.8843109581338411,0.5824879535685713,-0.9558573847652027,1.6290500815106315,-1.1177303334151665,-1.5599924254450503,1.1589440960734867,120.96734994962694,36.124783736376884,36.89173349139343,68.0294054067798
Ahmed_Ahmed_0001.jpg,4,-0.9941914059665675,0.6844763787301544,-0.8244046436080196,0.8895298069424055,-0.5366459332766488,-1.2055948770067235,0.0078076491541081705,149.2896548968992,32.55764119219941,23.345235059857504,82.49242389456137
Ahmed_Chalabi_0001.jpg,5,-0.6853983850905737,0.671963171590232,-1.2147131653239192,1.434589111215222,-0.6102156859672493,-1.233759667388721,0.4857662359565202,119.0662746200758,31.144823004794873,22.47220505424423,67.26812023536856
Ahmed_Chalabi_0002.jpg,5,-1.1452255433838938,0.8288490587889792,-0.9192788394256812,1.4836885482066517,-1.0242718962643735,-1.910601212428459,0.5943416628528385,89.77253598003915,26.076809620810597,22.80350850198276,52.15361924162119
Ahmed_Chalabi_0003.jpg,5,-1.108191832853865,0.9420000403794637,-1.3045442776439713,1.0858753317700294,-0.6086315272384947,-1.0874576089305772,0.21555261247180224,104.23542326672334,29.274562336608895,14.212670403551895,61.204574992397426
Ahmed_Chalabi_0004.jpg,4,-0.8924256364468225,0.9173699856141346,-1.4069881311510957,1.3600427828896882,-0.6737566905728806,-1.1519904328729744,0.5275336155964516,113.61025135459394,28.0178514522438,19.235384061671343,67.0
Ahmed_Chalabi_0005.jpg,5,-0.9758260320666026,0.8794593980254346,-1.0828900459786421,1.1238926934239695,-0.676558461123725,-1.465862279472737,0.2855546707696086,101.33235145300819,29.427877939124322,18.384776310850235,60.13318551349163
Ahmed_Lopez_0001.jpg,5,-0.6880636180379517,0.8066715494215094,-1.4044996993139232,1.527912187070964,-0.6616722314642915,-1.3770637542252504,0.6346517822770267,117.73164705892682,29.0,17.804493814764857,67.0
Ahmet_Necdet_Sezer_0001.jpg,5,-1.0343744066686738,1.1466019188911298,-1.5191265532754579,1.1872166967428264,-0.5003878256457707,-0.9861230302067452,0.15932448396396753,125.8504698304608,32.0624390837628,26.076809620810597,73.02739212103907
Ahmet_Necdet_Sezer_0002.jpg,5,-0.6168914215463598,0.9374989454955664,-1.2356628065241444,1.179433663317841,-0.3929720863815941,-1.0803143916614049,0.1781420646005556,122.75890835333024,30.01666203960727,23.08679276123039,69.1158447825099
Aicha_El_Ouafi_0002.jpg,5,-0.8449303834726967,0.8769780135401339,-1.3283493038290413,1.3339475658479762,-0.7150916992788239,-1.3231952920568752,0.571751644233222,111.39399386570068,34.058772731852805,22.847319317591726,65.37583651472461
Aicha_El_Ouafi_0003.jpg,5,-1.242676431779591,1.086586063704372,-1.069817565630425,1.316329499558209,-1.0722791362393007,-1.3949425249917229,0.7718019678667198,142.472074246466,39.01281840626232,29.732137494637012,77.00649323271382
Aidan_Quinn_0001.jpg,5,-0.6921821670580153,0.8769780135401339,-1.2661764409672436,1.0029444019382059,-0.3389727623077271,-1.0629138162911433,-0.019065486218812308,137.56940924334833,36.05551275463989,18.788294228055936,75.32595834106593
Aileen_Riggin_Soule_0001.jpg,4,-1.1769277160585352,0.7551044034786731,-0.7063342001756041,0.2845301079799921,-0.4605685903354232,-0.8301628013974294,-0.25421076597380576,190.07627987048778,37.0,27.459060435491963,96.08329719571451
Aishwarya_Rai_0001.jpg,4,-1.233142540679466,0.5302157727766299,-0.5349550737860964,0.714090698612158,-0.8879431911579094,-1.0986954134343716,0.3543066543143807,174.7369677338212,39.21734310225516,27.65863337187866,92.72000862812729
Aitor_Gonzalez_0002.jpg,4,-1.2828741449634804,0.9272952180016122,-1.1755350613845938,0.8181733078015241,-0.615978762552049,-0.9678827034657891,0.026322539080801288,171.90839903271387,33.54101966249684,26.570660511172846,90.79647570252934
Ai_Sugiyama_0001.jpg,4,-1.2472504421907207,0.5779019369622457,-1.1441688336680205,0.526413108101788,-0.5328438876193887,-0.8051912359699084,-0.0601950471570398,184.70280463322595,35.014282800023196,29.427877939124322,97.0051545022222
Ai_Sugiyama_0002.jpg,4,-1.2699304639002726,0.4441061228731322,-0.6360006445600733,0.7386580363940822,-0.8374837126116269,-1.0936087789304296,0.2316399164998746,157.55126350057117,33.734255586866,27.202941017470888,79.76214641043707
Ai_Sugiyama_0003.jpg,4,-1.3529037782804805,0.48312566481733366,-1.2753554896511765,0.7482095460647671,-0.7077134819046257,-0.7218998288118448,0.25612424331411066,165.55264654400253,28.071337695236398,23.08679276123039,83.02409288875127
Ai_Sugiyama_0004.jpg,4,-1.2552762213731352,0.6510767214444798,-1.2947165842260508,1.331564726831236,-0.9264835298681808,-0.9827065468897781,0.7180842876047432,153.70174897629164,29.068883707497267,33.24154027718932,73.06161783043132
Ai_Sugiyama_0005.jpg,4,-1.3752199390331925,0.6829543098903239,-1.459174320585082,1.4278890439701866,-1.0146300966744435,-0.9616990675656812,0.8834434406912876,151.51756222809212,27.0,27.85677655436824,72.06247289678588
Ajit_Agarkar_0001.jpg,4,-1.1674204564784834,0.7257674502662789,-1.2042408795956683,0.6510767214444798,-0.5673702430767298,-0.8984235934586575,0.07201455323029084,152.30693052272852,32.0,19.924858845171276,81.00617260431454
AJ_Cook_0001.jpg,4,-1.2513031049072447,0.7202730000630624,-1.6167713104470005,1.3285579603501583,-0.7633968240909901,-0.8252599495656054,0.6905499017631261,148.02248104984747,34.058772731852805,24.020824298928627,78.40918313565064
AJ_Lamas_0001.jpg,4,-1.1224147073408703,0.3217505543966422,-0.7500771701858614,0.9099902933440807,-0.7805326448138257,-1.2657133540023915,0.33550437617035733,198.42075691803552,37.33630940518894,28.42534080710379,104.6900186264192
Akbar_Al_Baker_0001.jpg,4,-0.8689726708220351,1.0040671092713902,-0.9346382101874136,1.0999024678141933,-0.5404195002705842,-1.396448276883894,0.07130746478529032,128.72660046555123,34.058772731852805,26.419689627245813,74.06078584514209
Akbar_Hashemi_Rafsanjani_0001.jpg,5,-0.796761310661739,1.0873493252276976,-1.138854301307119,1.417504154850444,-0.6043055068662297,-1.5941919196585934,0.3365564528455558,117.41062077013167,35.22782990761707,28.792360097775937,68.3593446428504
Akmal_Taher_0001.jpg,4,-1.2465520119816655,0.6435011087932844,-1.380808038876181,0.8994108148188771,-0.6912150964113903,-0.8641223235235376,0.29350947719185444,149.31805211258876,31.016124838541646,23.53720459187964,82.15229759416349
Alanna_Ubach_0001.jpg,4,-0.908948652888492,0.9547019415532357,-0.7853981633974483,1.205883227633103,-0.7853981633974483,-1.6107750139181864,0.38549386692932924,131.08600046061562,37.21558813185679,27.730849247724095,74.24284477308234
Alan_Ball_0001.jpg,4,-1.2843134011591544,0.9324765187858508,-0.9558880363104307,0.39205701851526664,-0.5478492858788042,-0.73508095893597,-0.10999299011914149,172.188367164463,34.0147027033899,20.615528128088304,90.00555538409837
Alan_Ball_0002.jpg,4,-1.0798912897531614,0.7103946168803706,-1.121792022531836,0.7574956680914028,-0.5255837935516102,-0.7683227778668317,0.07304056530311932,170.3031841274322,34.0147027033899,22.561028345356956,92.04890004774636
Alan_Dershowitz_0001.jpg,5,-1.045764780235609,0.7772682612175044,-1.2463116712137596,1.2374688656002555,-0.6481005397556531,-1.3306890203026243,0.2696177066068617,100.85147504816473,28.160255680657446,19.4164878389476,59.0
Alan_Greenspan_0003.jpg,7,-1.0469258382487607,1.1441688336680205,-1.304368004069206,1.278921937686515,-0.793594701147361,-1.2465504563047674,0.5248916765121898,107.42841636940142,28.284271247461902,26.019223662515376,59.53990258641679
Alan_Greer_0001.jpg,5,-1.1114007215468111,0.970746113393143,-1.8135898295124688,1.6591451248626736,-0.7224998183052475,-1.0581156396995273,0.7195265862340028,102.82467149464408,31.144823004794873,21.840329667841555,59.135437767890075
Alan_Jackson_0001.jpg,4,-1.3646147241295044,0.8368989743486738,-1.5169066457184734,1.6977450434196766,-1.108089230096132,-1.1197803436382077,0.997155727674949,133.89460841794997,26.019223662515376,31.04834939252005,68.06614430096654
Alan_Stonecipher_0001.jpg,5,-0.6711438354360088,1.0636978224025597,-1.30627812939589,0.9522037678734179,-0.1797255898417816,-1.0549336352920875,-0.25700256987041636,119.81630379799783,28.160255680657446,13.601470508735444,66.27216610312357
Alan_Tang_Kwong-wing_0001.jpg,5,-0.8004892479706051,0.6235607321590254,-1.1658461531682551,1.471755683431975,-0.6553348758964352,-1.7771573844933943,0.33785457939168634,113.10329456715193,30.59411708155671,22.80350850198276,66.12110101926616
Alan_Trammell_0001.jpg,4,-1.23207084683272,0.9021827588670757,-1.2249733767531485,1.2687282697033342,-0.8512850620718563,-1.4827889532671557,0.4481555079330375,146.92277878497347,31.016124838541646,22.20360331117452,79.1012010022604
Alan_Zemaitis_0001.jpg,5,-0.7214853306087143,1.1824776086224307,-1.708302277566799,1.48239198560886,-0.49899633627050266,-1.1150620054828182,0.45054942670102327,120.81542623702661,32.01562118716424,27.294688127912362,71.17583859709698
Alastair_Campbell_0001.jpg,5,-1.0085115244523497,0.6610431688506868,-1.1753674520795592,0.8170569327060146,-0.48244510545558633,-1.1377625554035564,-0.03385515215719735,119.95736367423883,32.2490309931942,16.15549442140351,67.06713054842886
Alastair_Johnston_0001.jpg,4,-0.5752760179561178,0.6405856651585092,-1.2323187080854274,1.1842787752376647,-0.511816192304568,-0.6040079763781333,0.534096627333615,161.69672828818622,31.575306807693888,28.861739379323623,88.95504482602435
Alberta_Lee_0001.jpg,4,-0.9854913158406127,0.348771003583907,-1.1186648981056715,0.9996045133841288,-0.707337280833307,-0.8669476735899502,0.5199445462464158,150.81082093693658,34.0147027033899,23.706539182259394,80.05623023850174
Alberto_Gonzales_0001.jpg,5,-0.8850668158886104,0.8621700546672263,-1.4089588955564736,1.658372119414521,-0.7086262721276703,-1.2322069471053763,0.6937020071375852,109.87125660419304,30.066592756745816,25.709920264364882,63.12685640834652
Alberto_Ruiz_Gallardon_0001.jpg,5,-0.8218921481378838,0.702256931509007,-1.122718393821447,1.433264935261812,-0.6165864987025869,-1.4422804686043158,0.31756441780499156,120.36990544641313,34.23448553724738,34.0,71.06335201775947
Albert_Brooks_0001.jpg,4,-0.960469962784019,1.1824776086224307,-1.5431695061161121,1.3781400679544824,-0.6468493105673206,-1.1523609655376692,0.4603363628246022,124.27247339296557,29.017236257093817,32.14031735997639,72.06247289678588
Albert_Costa_0001.jpg,5,-0.9776099808005136,0.8329812666744316,-2.0229501890806723,1.6030432092301505,-0.7220683302705961,-1.173280930133462,0.7065053845335844,106.9616846293763,26.476404589747453,26.30589287593181,61.032778078668514
Albert_Costa_0002.jpg,5,-0.8690290712444658,0.8224182792713783,-1.71399162214261,1.3147805842644675,-0.5582020696017462,-1.240441778217799,0.35674149149223355,118.82593154831672,30.01666203960727,24.041630560342615,69.02897942168927
Albert_Costa_0004.jpg,5,-0.15163173898054488,0.7103946168803706,-0.8883565129536829,1.3731735974805002,-0.5242918664269479,-1.5828037550281775,0.7096398164226427,118.62872052327009,31.0,30.0,66.007575322837
Albert_Costa_0006.jpg,5,-0.9231458642217458,1.0673969423982426,-1.3561385908556753,1.218218536936596,-0.5622281226396092,-1.5050130042078522,0.16514867741462683,105.18475480259119,30.59411708155671,26.076809620810597,62.20128616033595
Albert_Montanes_0001.jpg,5,-1.06409144568473,1.0222469243443686,-0.873913465087617,1.3389029548992277,-0.8958070607621944,-1.8119624392146836,0.4726511414836125,141.11351807337488,31.400636936215164,25.495097567963924,77.64663547121665
Albrecht_Mentz_0001.jpg,5,-0.8993846700913548,1.0636978224025597,-1.4609395857382,1.641631052882343,-0.6956399892074978,-1.5500431910746733,0.6121524969450833,98.57726917395254,24.331050121192877,23.769728648009426,58.034472514187634
Aldo_Paredes_0001.jpg,4,-0.7665324773757776,0.8494131412317923,-2.0017611019239965,1.4242896539968224,-0.60808918737545,-0.6443444566852696,0.850009756059855,152.99569743770073,31.78049716414141,30.14962686336267,83.3606621854697
Alecos_Markides_0001.jpg,5,-1.2683437383283844,0.7853981633974483,-1.3426343853613432,0.8685393952858895,-0.5434775947130434,-0.9152565675267202,-0.05875582271572269,150.95317771275424,32.0,18.601075237738275,83.02409288875127
Alec_Baldwin_0002.jpg,4,-1.201123967899503,0.6692565365174581,-1.0953382433397754,0.7345161937058261,-0.5488130459983348,-0.9731255162140271,-0.051237167403418805,134.81586511960057,29.0,19.924858845171276,73.02739212103907
Alec_Baldwin_0004.jpg,5,-1.0455998995479432,0.8621700546672264,-1.0728599607711626,1.4013663954349385,-0.5928670544068596,-1.6595830558974394,-0.02127338602406121,108.43053786894714,31.016124838541646,20.0,62.12889826803627
Alejandro_Atchugarry_0002.jpg,5,-0.861661924629658,0.8960553845713439,-1.6294478415940268,1.6294478415940268,-0.7928054353286134,-1.3960394896150434,0.7773983340575616,112.44814859057604,28.284271247461902,26.476404589747453,65.11528238439882
Alejandro_Avila_0001.jpg,5,-0.4284862270457779,0.5172873803276212,-1.14120368298072,1.4478454970168322,-0.4490855316080675,-1.0817780799670116,0.48278063895408385,118.97399013792202,32.0,26.076809620810597,69.00724599634447
