image,emotion
Adel_Al-Jubeir_0003.jpg,neutral
Adisai_Bodharamik_0001.jpg,neutral
Adolfo_Aguilar_Zinser_0001.jpg,neutral
Adolfo_Aguilar_Zinser_0002.jpg,neutral
Adolfo_Aguilar_Zinser_0003.jpg,neutral
Adolfo_Rodriguez_Saa_0001.jpg,happiness
Adolfo_Rodriguez_Saa_0002.jpg,happiness
Adoor_Gopalakarishnan_0001.jpg,neutral
Adriana_Lima_0001.jpg,neutral
Adriana_Perez_Navarro_0001.jpg,happiness
Adrianna_Zuzic_0001.jpg,neutral
Adrian_Annus_0001.jpg,neutral
Adrian_Fernandez_0001.jpg,neutral
Adrian_McPherson_0001.jpg,neutral
Adrian_McPherson_0002.jpg,neutral
Adrian_Murrell_0001.jpg,neutral
Adrian_Nastase_0001.jpg,neutral
Adrian_Nastase_0002.jpg,neutral
Adrien_Brody_0001.jpg,happiness
Adrien_Brody_0002.jpg,neutral
Adrien_Brody_0003.jpg,happiness
Adrien_Brody_0004.jpg,happiness
Adrien_Brody_0005.jpg,neutral
Adrien_Brody_0006.jpg,happiness
Adrien_Brody_0007.jpg,happiness
Adrien_Brody_0008.jpg,neutral
Adrien_Brody_0009.jpg,happiness
Adrien_Brody_0010.jpg,happiness
Adrien_Brody_0011.jpg,happiness
Adrien_Brody_0012.jpg,neutral
Afton_Smith_0001.jpg,happiness
Agbani_Darego_0001.jpg,neutral
Agnelo_Queiroz_0001.jpg,neutral
Agnes_Bruckner_0001.jpg,neutral
Ahmad_Jbarah_0001.jpg,neutral
Ahmad_Masood_0001.jpg,neutral
Ahmad_Masood_0002.jpg,neutral
Ahmed_Ahmed_0001.jpg,happiness
Ahmed_Chalabi_0001.jpg,neutral
Ahmed_Chalabi_0002.jpg,neutral
Ahmed_Chalabi_0003.jpg,neutral
Ahmed_Chalabi_0004.jpg,happiness
Ahmed_Chalabi_0005.jpg,neutral
Ahmed_Ghazi_0001.jpg,neutral
Ahmed_Ibrahim_Bilal_0001.jpg,neutral
Ahmed_Lopez_0001.jpg,neutral
Ahmed_Qureia_0001.jpg,happiness
Ahmet_Demir_0001.jpg,neutral
Ahmet_Necdet_Sezer_0001.jpg,neutral
Ahmet_Necdet_Sezer_0002.jpg,neutral
Aicha_El_Ouafi_0001.jpg,neutral
Aicha_El_Ouafi_0002.jpg,neutral
Aicha_El_Ouafi_0003.jpg,neutral
Aidan_Quinn_0001.jpg,neutral
Aileen_Riggin_Soule_0001.jpg,happiness
Ainsworth_Dyer_0001.jpg,neutral
Ain_Seppik_0001.jpg,neutral
Aishwarya_Rai_0001.jpg,happiness
Aitor_Gonzalez_0001.jpg,happiness
Aitor_Gonzalez_0002.jpg,happiness
Aiysha_Smith_0001.jpg,neutral
Ai_Sugiyama_0001.jpg,happiness
Ai_Sugiyama_0002.jpg,happiness
Ai_Sugiyama_0003.jpg,happiness
Ai_Sugiyama_0004.jpg,happiness
Ai_Sugiyama_0005.jpg,happiness
Ajit_Agarkar_0001.jpg,happiness
AJ_Cook_0001.jpg,happiness
AJ_Lamas_0001.jpg,happiness
Akbar_Al_Baker_0001.jpg,happiness
Akbar_Hashemi_Rafsanjani_0001.jpg,neutral
Akbar_Hashemi_Rafsanjani_0002.jpg,neutral
Akbar_Hashemi_Rafsanjani_0003.jpg,neutral
Akhmed_Zakayev_0001.jpg,neutral
Akhmed_Zakayev_0002.jpg,neutral
Akhmed_Zakayev_0003.jpg,neutral
Akiko_Morigami_0001.jpg,neutral
Akmal_Taher_0001.jpg,happiness
Alain_Cervantes_0001.jpg,sadness
Alain_Ducasse_0001.jpg,happiness
Alanis_Morissette_0001.jpg,happiness
Alanna_Ubach_0001.jpg,happiness
Alan_Ball_0001.jpg,happiness
Alan_Ball_0002.jpg,happiness
Alan_Dershowitz_0001.jpg,neutral
Alan_Dreher_0001.jpg,neutral
Alan_Greenspan_0002.jpg,happiness
Alan_Greenspan_0003.jpg,surprise
Alan_Greenspan_0004.jpg,neutral
Alan_Greenspan_0005.jpg,neutral
Alan_Greer_0001.jpg,neutral
Alan_Jackson_0001.jpg,happiness
Alan_Mulally_0001.jpg,neutral
Alan_Mulally_0002.jpg,happiness
Alan_Stonecipher_0001.jpg,neutral
Alan_Tang_Kwong-wing_0001.jpg,neutral
Alan_Trammell_0001.jpg,happiness
Alan_Zemaitis_0001.jpg,neutral
Alastair_Campbell_0001.jpg,neutral
Alastair_Campbell_0002.jpg,neutral
Alastair_Campbell_0003.jpg,neutral
Alastair_Campbell_0004.jpg,neutral
Alastair_Campbell_0005.jpg,neutral
Alastair_Johnston_0001.jpg,happiness
Albaro_Recoba_0001.jpg,neutral
Alberta_Lee_0001.jpg,happiness
Alberto_Acosta_0001.jpg,neutral
Alberto_Fujimori_0001.jpg,happiness
Alberto_Fujimori_0002.jpg,neutral
Alberto_Gonzales_0001.jpg,neutral
Alberto_Ruiz_Gallardon_0001.jpg,neutral
Alberto_Ruiz_Gallardon_0002.jpg,happiness
Alberto_Sordi_0001.jpg,happiness
Albert_Brooks_0001.jpg,happiness
Albert_Costa_0001.jpg,neutral
Albert_Costa_0002.jpg,neutral
Albert_Costa_0003.jpg,neutral
Albert_Costa_0004.jpg,neutral
Albert_Costa_0005.jpg,neutral
Albert_Costa_0006.jpg,neutral
Albert_Montanes_0001.jpg,neutral
Albert_Pujols_0001.jpg,happiness
Albrecht_Mentz_0001.jpg,neutral
Albrecht_Mentz_0002.jpg,neutral
Aldo_Paredes_0001.jpg,happiness
Aldo_Paredes_0002.jpg,happiness
Alecos_Markides_0001.jpg,neutral
Alec_Baldwin_0001.jpg,happiness
Alec_Baldwin_0002.jpg,happiness
Alec_Baldwin_0003.jpg,neutral
Alec_Baldwin_0004.jpg,neutral
Alejandro_Atchugarry_0001.jpg,neutral
Alejandro_Atchugarry_0002.jpg,neutral
Alejandro_Avila_0001.jpg,neutral
Alejandro_Avila_0002.jpg,neutral
Alejandro_Avila_0003.jpg,neutral
Alejandro_Fernandez_0001.jpg,happiness
Alejandro_Gonzalez_Inarritu_0001.jpg,happiness
Alejandro_Lembo_0001.jpg,happiness
Alejandro_Lerner_0001.jpg,neutral
Alejandro_Lopez_0001.jpg,happiness
Alejandro_Toledo_0001.jpg,neutral
Alejandro_Toledo_0002.jpg,neutral
Alejandro_Toledo_0003.jpg,neutral
Alejandro_Toledo_0004.jpg,anger
Alejandro_Toledo_0005.jpg,neutral
Alejandro_Toledo_0006.jpg,neutral
Alejandro_Toledo_0007.jpg,happiness
Alejandro_Toledo_0008.jpg,neutral
Alejandro_Toledo_0009.jpg,happiness
Alejandro_Toledo_0010.jpg,neutral
Alejandro_Toledo_0011.jpg,neutral
Alejandro_Toledo_0012.jpg,happiness
Alejandro_Toledo_0013.jpg,happiness
Alejandro_Toledo_0014.jpg,neutral
Alejandro_Toledo_0015.jpg,happiness
Alejandro_Toledo_0016.jpg,neutral
Alejandro_Toledo_0017.jpg,happiness
Alejandro_Toledo_0018.jpg,happiness
Alejandro_Toledo_0019.jpg,neutral
Alejandro_Toledo_0020.jpg,neutral
Alejandro_Toledo_0021.jpg,happiness
Alejandro_Toledo_0022.jpg,neutral
Alejandro_Toledo_0023.jpg,neutral
Alejandro_Toledo_0024.jpg,happiness
Alejandro_Toledo_0025.jpg,neutral
Alejandro_Toledo_0026.jpg,happiness
Alejandro_Toledo_0027.jpg,happiness
Alejandro_Toledo_0028.jpg,neutral
Alejandro_Toledo_0029.jpg,neutral
Alejandro_Toledo_0030.jpg,neutral
Alejandro_Toledo_0031.jpg,happiness
Alejandro_Toledo_0032.jpg,happiness
Alejandro_Toledo_0033.jpg,neutral
Alejandro_Toledo_0035.jpg,happiness
Alejandro_Toledo_0036.jpg,neutral
Alejandro_Toledo_0037.jpg,neutral
Alejandro_Toledo_0038.jpg,neutral
Aleksander_Kwasniewski_0001.jpg,happiness
Aleksander_Kwasniewski_0002.jpg,happiness
Aleksander_Kwasniewski_0003.jpg,neutral
Aleksander_Kwasniewski_0004.jpg,neutral
Aleksander_Voloshin_0001.jpg,happiness
Alek_Wek_0001.jpg,happiness
Alessandra_Cerna_0001.jpg,sadness
Alessandro_Nesta_0001.jpg,happiness
Alexander_Downer_0001.jpg,happiness
Alexander_Downer_0002.jpg,neutral
Alexander_Downer_0003.jpg,happiness
Alexander_Downer_0004.jpg,happiness
Alexander_Losyukov_0001.jpg,neutral
Alexander_Losyukov_0002.jpg,neutral
Alexander_Losyukov_0003.jpg,sadness
Alexander_Losyukov_0004.jpg,neutral
Alexander_Lukashenko_0001.jpg,anger
Alexander_Payne_0001.jpg,neutral
Alexander_Rumyantsev_0001.jpg,neutral
Alexander_Rumyantsev_0002.jpg,neutral
Alexandra_Jackson_0001.jpg,neutral
Alexandra_Pelosi_0001.jpg,happiness
Alexandra_Rozovskaya_0001.jpg,neutral
Alexandra_Spann_0001.jpg,happiness
Alexandra_Stevenson_0001.jpg,happiness
Alexandra_Stevenson_0002.jpg,neutral
Alexandra_Stevenson_0003.jpg,happiness
Alexandra_Vodjanikova_0001.jpg,neutral
Alexandra_Vodjanikova_0002.jpg,happiness
Alexandre_Daigle_0001.jpg,happiness
Alexandre_Despatie_0001.jpg,happiness
Alexandre_Vinokourov_0001.jpg,neutral
Alexa_Loren_0001.jpg,neutral
Alexa_Vega_0001.jpg,neutral
Alexis_Bledel_0001.jpg,happiness
Alexis_Dennisoff_0001.jpg,happiness
Alex_Barros_0001.jpg,happiness
Alex_Barros_0002.jpg,happiness
Alex_Cabrera_0001.jpg,neutral
Alex_Cejka_0001.jpg,happiness
Alex_Corretja_0001.jpg,neutral
Alex_Ferguson_0001.jpg,happiness
Alex_Gonzalez_0001.jpg,neutral
Alex_Holmes_0001.jpg,happiness
Alex_King_0001.jpg,neutral
Alex_Penelas_0001.jpg,neutral
Alex_Penelas_0002.jpg,neutral
Alex_Popov_0001.jpg,neutral
Alex_Sink_0001.jpg,happiness
Alex_Sink_0002.jpg,happiness
Alex_Sink_0003.jpg,neutral
Alex_Wallau_0001.jpg,happiness
Alex_Zanardi_0001.jpg,happiness
Alfonso_Cuaron_0001.jpg,neutral
Alfonso_Portillo_0001.jpg,neutral
Alfonso_Soriano_0001.jpg,happiness
Alfredo_di_Stefano_0001.jpg,neutral
Alfredo_Moreno_0001.jpg,happiness
Alfredo_Pena_0001.jpg,neutral
Alfred_Ford_0001.jpg,neutral
Alfred_Sant_0001.jpg,neutral
Alice_Fisher_0001.jpg,neutral
Alice_Fisher_0002.jpg,neutral
Alicia_Hollowell_0001.jpg,anger
Alicia_Keys_0001.jpg,happiness
Alicia_Molik_0001.jpg,neutral
Alicia_Silverstone_0001.jpg,happiness
Alicia_Silverstone_0002.jpg,happiness
Alicia_Witt_0001.jpg,happiness
Alimzhan_Tokhtakhounov_0001.jpg,neutral
Alimzhan_Tokhtakhounov_0002.jpg,neutral
Alina_Kabaeva_0001.jpg,happiness
Aline_Chretien_0001.jpg,happiness
Alisha_Richman_0001.jpg,neutral
Alison_Krauss_0001.jpg,happiness
Alison_Lohman_0001.jpg,happiness
Alison_Lohman_0002.jpg,neutral
Alistair_MacDonald_0001.jpg,happiness
Ali_Abbas_0002.jpg,neutral
Ali_Abdullah_Saleh_0001.jpg,neutral
Ali_Adbul_Karim_Madani_0001.jpg,happiness
Ali_Ahmeti_0001.jpg,neutral
Ali_Bin_Hussein_0001.jpg,neutral
Ali_Fallahian_0001.jpg,neutral
Ali_Hammoud_0001.jpg,happiness
Ali_Khamenei_0001.jpg,happiness
Ali_Khamenei_0002.jpg,happiness
Ali_Khamenei_0003.jpg,happiness
Ali_Mohammed_Maher_0001.jpg,neutral
Ali_Naimi_0001.jpg,neutral
Ali_Naimi_0002.jpg,neutral
Ali_Naimi_0003.jpg,neutral
Ali_Naimi_0004.jpg,neutral
Ali_Naimi_0005.jpg,neutral
Ali_Naimi_0006.jpg,neutral
Ali_Naimi_0007.jpg,neutral
Allan_Kemakeza_0001.jpg,happiness
Allan_Wagner_0001.jpg,neutral
Allen_Iverson_0001.jpg,surprise
Allen_Iverson_0002.jpg,neutral
Allen_Rock_0001.jpg,neutral
Allison_Janney_0001.jpg,surprise
Allison_Janney_0002.jpg,happiness
Allison_Searing_0001.jpg,neutral
Allyson_Felix_0001.jpg,neutral
Allyson_Felix_0002.jpg,neutral
Allyson_Felix_0003.jpg,happiness
Allyson_Felix_0004.jpg,neutral
Allyson_Felix_0005.jpg,neutral
Ally_Sheedy_0001.jpg,happiness
Almeida_Baptista_0001.jpg,neutral
Alonzo_Mourning_0001.jpg,neutral
Alvaro_Noboa_0001.jpg,happiness
Alvaro_Noboa_0002.jpg,anger
Alvaro_Noboa_0003.jpg,happiness
Alvaro_Silva_Calderon_0001.jpg,surprise
Alvaro_Silva_Calderon_0002.jpg,happiness
Alvaro_Silva_Calderon_0003.jpg,neutral
Alvaro_Silva_Calderon_0004.jpg,neutral
Alvaro_Uribe_0001.jpg,surprise
Alvaro_Uribe_0002.jpg,neutral
Alvaro_Uribe_0003.jpg,neutral
Alvaro_Uribe_0004.jpg,neutral
Alvaro_Uribe_0005.jpg,happiness
Alvaro_Uribe_0006.jpg,neutral
Alvaro_Uribe_0007.jpg,neutral
Alvaro_Uribe_0008.jpg,neutral
Alvaro_Uribe_0009.jpg,neutral
Alvaro_Uribe_0010.jpg,neutral
Alvaro_Uribe_0011.jpg,neutral
Alvaro_Uribe_0012.jpg,neutral
Alvaro_Uribe_0013.jpg,neutral
Alvaro_Uribe_0014.jpg,surprise
Alvaro_Uribe_0015.jpg,neutral
Alvaro_Uribe_0017.jpg,neutral
Alvaro_Uribe_0018.jpg,neutral
Alvaro_Uribe_0019.jpg,neutral
Alvaro_Uribe_0020.jpg,happiness
Alvaro_Uribe_0021.jpg,neutral
Alvaro_Uribe_0022.jpg,happiness
Alvaro_Uribe_0023.jpg,neutral
Alvaro_Uribe_0024.jpg,neutral
Alvaro_Uribe_0025.jpg,neutral
Alvaro_Uribe_0026.jpg,neutral
Alvaro_Uribe_0027.jpg,neutral
Alvaro_Uribe_0028.jpg,neutral
Alvaro_Uribe_0029.jpg,neutral
Alvaro_Uribe_0030.jpg,neutral
Alvaro_Uribe_0031.jpg,happiness
Alvaro_Uribe_0032.jpg,happiness
Alvaro_Uribe_0033.jpg,neutral
Alvaro_Uribe_0034.jpg,neutral
Alvaro_Uribe_0035.jpg,neutral
Alyse_Beaupre_0001.jpg,happiness
Alyson_Hannigan_0001.jpg,happiness
Aly_Wagner_0001.jpg,happiness
Al_Cardenas_0001.jpg,neutral
Al_Davis_0001.jpg,happiness
Al_Davis_0002.jpg,neutral
Al_Gore_0001.jpg,neutral
Al_Gore_0002.jpg,anger
Al_Gore_0003.jpg,neutral
Al_Gore_0004.jpg,neutral
Al_Gore_0005.jpg,neutral
Al_Gore_0006.jpg,neutral
Al_Gore_0007.jpg,happiness
Al_Gore_0008.jpg,neutral
Al_Leiter_0001.jpg,happiness
Al_Pacino_0001.jpg,neutral
Al_Pacino_0002.jpg,neutral
Al_Pacino_0003.jpg,happiness
Al_Sharpton_0001.jpg,neutral
Al_Sharpton_0002.jpg,neutral
Al_Sharpton_0003.jpg,neutral
Al_Sharpton_0004.jpg,neutral
Al_Sharpton_0005.jpg,surprise
Al_Sharpton_0006.jpg,neutral
Al_Sharpton_0007.jpg,neutral
Amanda_Beard_0001.jpg,happiness
Amanda_Beard_0002.jpg,happiness
Amanda_Bynes_0001.jpg,happiness
Amanda_Bynes_0002.jpg,happiness
Amanda_Bynes_0003.jpg,neutral
Amanda_Bynes_0004.jpg,neutral
Amanda_Coetzer_0001.jpg,sadness
Amanda_Coetzer_0002.jpg,neutral
Amanda_Marsh_0001.jpg,happiness
Amanda_Plumer_0001.jpg,happiness
Amber_Frey_0001.jpg,sadness
Amber_Tamblyn_0001.jpg,neutral
Amber_Tamblyn_0002.jpg,happiness
Ambrose_Lee_0001.jpg,neutral
Amelia_Vega_0001.jpg,happiness
Amelia_Vega_0002.jpg,happiness
Amelia_Vega_0003.jpg,happiness
Amelia_Vega_0004.jpg,happiness
Amelia_Vega_0005.jpg,happiness
Amelia_Vega_0006.jpg,happiness
Amelia_Vega_0007.jpg,happiness
Amelie_Mauresmo_0001.jpg,neutral
Amelie_Mauresmo_0002.jpg,surprise
Amelie_Mauresmo_0003.jpg,neutral
Amelie_Mauresmo_0004.jpg,neutral
Amelie_Mauresmo_0005.jpg,surprise
Amelie_Mauresmo_0006.jpg,neutral
Amelie_Mauresmo_0007.jpg,neutral
Amelie_Mauresmo_0008.jpg,neutral
Amelie_Mauresmo_0009.jpg,surprise
Amelie_Mauresmo_0010.jpg,happiness
Amelie_Mauresmo_0011.jpg,neutral
Amelie_Mauresmo_0012.jpg,happiness
Amelie_Mauresmo_0013.jpg,neutral
Amelie_Mauresmo_0014.jpg,surprise
Amelie_Mauresmo_0015.jpg,neutral
Amelie_Mauresmo_0016.jpg,neutral
Amelie_Mauresmo_0017.jpg,neutral
Amelie_Mauresmo_0018.jpg,neutral
Amelie_Mauresmo_0019.jpg,neutral
Amelie_Mauresmo_0020.jpg,neutral
Amelie_Mauresmo_0021.jpg,neutral
Amer_al-Saadi_0001.jpg,neutral
Amer_al-Saadi_0002.jpg,neutral
Amer_al-Saadi_0003.jpg,neutral
Amer_al-Saadi_0004.jpg,neutral
Amporn_Falise_0001.jpg,neutral
Amram_Mitzna_0001.jpg,neutral
Amram_Mitzna_0002.jpg,happiness
Amr_Moussa_0001.jpg,neutral
Amy_Cotton_0001.jpg,happiness
Amy_Gale_0001.jpg,sadness
Amy_Pascal_0001.jpg,happiness
Amy_Redford_0001.jpg,happiness
Amy_Smart_0001.jpg,happiness
Amy_Yasbeck_0001.jpg,happiness
Anastasia_Kelesidou_0001.jpg,neutral
Anastasia_Myskina_0001.jpg,anger
Anastasia_Myskina_0002.jpg,surprise
Anastasia_Myskina_0003.jpg,anger
Anatoliy_Kinakh_0001.jpg,neutral
Ana_Claudia_Talancon_0001.jpg,happiness
Ana_Guevara_0001.jpg,happiness
Ana_Guevara_0002.jpg,happiness
Ana_Guevara_0003.jpg,happiness
Ana_Guevara_0004.jpg,happiness
Ana_Guevara_0005.jpg,neutral
Ana_Guevara_0006.jpg,happiness
Ana_Guevara_0007.jpg,happiness
Ana_Isabel_Sanchez_0001.jpg,neutral
Ana_Palacio_0001.jpg,neutral
Ana_Palacio_0002.jpg,neutral
Ana_Palacio_0003.jpg,neutral
Ana_Palacio_0004.jpg,neutral
Ana_Palacio_0005.jpg,neutral
Ana_Palacio_0006.jpg,neutral
Ana_Palacio_0007.jpg,neutral
Ana_Palacio_0008.jpg,neutral
Ana_Paula_Gerard_0001.jpg,happiness
Ana_Sebastiao_0001.jpg,happiness
Anderson_Varejao_0001.jpg,happiness
Anders_Ebbeson_0001.jpg,happiness
Anders_Ebbeson_0002.jpg,happiness
Anders_Fogh_Rasmussen_0001.jpg,surprise
Anders_Fogh_Rasmussen_0002.jpg,happiness
Anders_Fogh_Rasmussen_0003.jpg,neutral
Anders_Fogh_Rasmussen_0004.jpg,happiness
Andreas_Vinciguerra_0001.jpg,surprise
Andrea_Bocelli_0001.jpg,neutral
Andrea_De_Cruz_0001.jpg,happiness
Andrea_Kiser_0001.jpg,neutral
Andrea_Yates_0001.jpg,neutral
Andrei_Konchalovsky_0001.jpg,happiness
Andrei_Mikhnevich_0001.jpg,happiness
Andrei_Mikhnevich_0002.jpg,neutral
Andrei_Nikolishin_0001.jpg,happiness
Andres_DAlessandro_0001.jpg,happiness
Andres_Manuel_Lopez_Obrador_0001.jpg,neutral
Andres_Pastrana_0001.jpg,neutral
Andrew_Bernard_0001.jpg,neutral
Andrew_Bunner_0001.jpg,neutral
Andrew_Bunner_0002.jpg,happiness
Andrew_Caldecott_0001.jpg,neutral
Andrew_Cuomo_0001.jpg,neutral
Andrew_Cuomo_0002.jpg,happiness
Andrew_Fastow_0001.jpg,neutral
Andrew_Firestone_0001.jpg,happiness
Andrew_Gilligan_0001.jpg,neutral
Andrew_Jarecki_0001.jpg,neutral
Andrew_Luster_0001.jpg,neutral
Andrew_Niccol_0002.jpg,neutral
Andrew_Sabey_0001.jpg,neutral
Andrew_Shutley_0001.jpg,sadness
Andrew_Weissmann_0001.jpg,neutral
Andrew_Weissmann_0003.jpg,neutral
Andrew_Wetzler_0001.jpg,neutral
Andre_Agassi_0001.jpg,neutral
Andre_Agassi_0002.jpg,happiness
Andre_Agassi_0003.jpg,happiness
Andre_Agassi_0004.jpg,happiness
Andre_Agassi_0005.jpg,neutral
Andre_Agassi_0006.jpg,neutral
Andre_Agassi_0007.jpg,happiness
Andre_Agassi_0009.jpg,happiness
Andre_Agassi_0010.jpg,happiness
Andre_Agassi_0011.jpg,neutral
Andre_Agassi_0012.jpg,surprise
Andre_Agassi_0013.jpg,happiness
Andre_Agassi_0014.jpg,sadness
Andre_Agassi_0015.jpg,happiness
Andre_Agassi_0016.jpg,happiness
Andre_Agassi_0017.jpg,happiness
Andre_Agassi_0018.jpg,happiness
Andre_Agassi_0019.jpg,happiness
Andre_Agassi_0020.jpg,happiness
Andre_Agassi_0021.jpg,neutral
Andre_Agassi_0022.jpg,happiness
Andre_Agassi_0023.jpg,happiness
Andre_Agassi_0024.jpg,happiness
Andre_Agassi_0025.jpg,happiness
Andre_Agassi_0026.jpg,happiness
Andre_Agassi_0027.jpg,happiness
Andre_Agassi_0028.jpg,happiness
Andre_Agassi_0029.jpg,happiness
Andre_Agassi_0030.jpg,happiness
Andre_Agassi_0031.jpg,happiness
Andre_Agassi_0032.jpg,happiness
Andre_Agassi_0033.jpg,neutral
Andre_Agassi_0034.jpg,sadness
Andre_Agassi_0035.jpg,happiness
Andre_Agassi_0036.jpg,happiness
Andre_Bucher_0001.jpg,neutral
Andre_Lange_0001.jpg,neutral
Andre_Smith_0001.jpg,happiness
Andre_Techine_0001.jpg,neutral
Andrzej_Tyszkiewicz_0001.jpg,neutral
Andy_Benes_0001.jpg,neutral
Andy_Bryant_0001.jpg,neutral
Andy_Dick_0001.jpg,neutral
Andy_Garcia_0001.jpg,happiness
Andy_Graves_0001.jpg,neutral
Andy_Griffith_0001.jpg,happiness
Andy_Griggs_0001.jpg,happiness
Andy_Hebb_0001.jpg,neutral
Andy_Hebb_0002.jpg,neutral
Andy_Lau_0001.jpg,neutral
Andy_Madikians_0001.jpg,neutral
Andy_North_0001.jpg,neutral
Andy_Perez_0001.jpg,neutral
Andy_Roddick_0001.jpg,neutral
Andy_Roddick_0002.jpg,happiness
Andy_Roddick_0003.jpg,happiness
Andy_Roddick_0006.jpg,neutral
Andy_Roddick_0007.jpg,neutral
Andy_Roddick_0008.jpg,neutral
Andy_Roddick_0009.jpg,happiness
Andy_Roddick_0011.jpg,happiness
Andy_Roddick_0012.jpg,neutral
Andy_Roddick_0013.jpg,neutral
Andy_Roddick_0014.jpg,neutral
Andy_Rooney_0001.jpg,happiness
Andy_Warhol_0001.jpg,neutral
Anette_Hosoi_0001.jpg,sadness
AnFernce_Negron_0001.jpg,happiness
Angela_Alvarado_Rosa_0001.jpg,neutral
Angela_Bassett_0001.jpg,happiness
Angela_Bassett_0002.jpg,happiness
Angela_Bassett_0003.jpg,happiness
Angela_Bassett_0004.jpg,happiness
Angela_Bassett_0005.jpg,happiness
Angela_Bassett_0006.jpg,happiness
Angela_Lansbury_0001.jpg,happiness
Angela_Mascia-Frye_0001.jpg,happiness
Angela_Merkel_0001.jpg,happiness
Angela_Merkel_0002.jpg,happiness
Angela_Merkel_0003.jpg,neutral
Angela_Merkel_0004.jpg,happiness
Angela_Merkel_0005.jpg,happiness
Angelica_Romero_0001.jpg,neutral
Angelina_Jolie_0001.jpg,happiness
Angelina_Jolie_0002.jpg,happiness
Angelina_Jolie_0003.jpg,happiness
Angelina_Jolie_0004.jpg,happiness
Angelina_Jolie_0005.jpg,anger
Angelina_Jolie_0006.jpg,neutral
Angelina_Jolie_0007.jpg,neutral
Angelina_Jolie_0008.jpg,neutral
Angelina_Jolie_0009.jpg,neutral
Angelina_Jolie_0010.jpg,neutral
Angelina_Jolie_0011.jpg,happiness
Angelina_Jolie_0013.jpg,happiness
Angelina_Jolie_0014.jpg,neutral
Angelina_Jolie_0015.jpg,happiness
Angelina_Jolie_0016.jpg,neutral
Angelina_Jolie_0018.jpg,happiness
Angelina_Jolie_0019.jpg,neutral
