,user_id,image,emotion
237,302,Alejandro_Toledo_0018.jpg,happiness
238,302,Alejandro_Toledo_0019.jpg,neutral
239,302,Alejandro_Toledo_0020.jpg,neutral
240,302,Alejandro_Toledo_0021.jpg,happiness
241,302,Alejandro_Toledo_0022.jpg,neutral
242,302,Alejandro_Toledo_0023.jpg,neutral
243,302,Alejandro_Toledo_0024.jpg,happiness
244,302,Alejandro_Toledo_0025.jpg,neutral
245,302,Alejandro_Toledo_0026.jpg,happiness
246,302,Alejandro_Toledo_0027.jpg,happiness
247,302,Alejandro_Toledo_0028.jpg,neutral
248,302,Alejandro_Toledo_0029.jpg,neutral
249,302,Alejandro_Toledo_0030.jpg,neutral
250,302,Alejandro_Toledo_0031.jpg,happiness
251,302,Alejandro_Toledo_0032.jpg,happiness
252,302,Alejandro_Toledo_0033.jpg,neutral
253,302,Alejandro_Toledo_0035.jpg,happiness
254,302,Alejandro_Toledo_0036.jpg,neutral
255,302,Alejandro_Toledo_0037.jpg,neutral
256,302,Alejandro_Toledo_0038.jpg,neutral
257,302,Aleksander_Kwasniewski_0001.jpg,happiness
258,302,Aleksander_Kwasniewski_0002.jpg,happiness
259,302,Aleksander_Kwasniewski_0003.jpg,neutral
260,302,Aleksander_Kwasniewski_0004.jpg,neutral
261,302,Aleksander_Voloshin_0001.jpg,happiness
262,302,Alek_Wek_0001.jpg,happiness
263,302,Alessandra_Cerna_0001.jpg,sadness
264,302,Alessandro_Nesta_0001.jpg,happiness
265,302,Alexander_Downer_0001.jpg,happiness
266,302,Alexander_Downer_0002.jpg,neutral
267,302,Alexander_Downer_0003.jpg,happiness
268,302,Alexander_Downer_0004.jpg,happiness
269,302,Alexander_Losyukov_0001.jpg,neutral
270,302,Alexander_Losyukov_0002.jpg,neutral
271,302,Alexander_Losyukov_0003.jpg,sadness
272,302,Alexander_Losyukov_0004.jpg,neutral
273,302,Alexander_Lukashenko_0001.jpg,anger
274,302,Alexander_Payne_0001.jpg,neutral
275,302,Alexander_Rumyantsev_0001.jpg,neutral
276,302,Alexander_Rumyantsev_0002.jpg,neutral
277,302,Alexandra_Jackson_0001.jpg,neutral
278,302,Alexandra_Pelosi_0001.jpg,happiness
279,302,Alexandra_Rozovskaya_0001.jpg,neutral
280,302,Alexandra_Spann_0001.jpg,happiness
281,302,Alexandra_Stevenson_0001.jpg,happiness
282,302,Alexandra_Stevenson_0002.jpg,neutral
283,302,Alexandra_Stevenson_0003.jpg,happiness
284,302,Alexandra_Vodjanikova_0001.jpg,neutral
285,302,Alexandra_Vodjanikova_0002.jpg,happiness
286,302,Alexandre_Daigle_0001.jpg,happiness
287,302,Alexandre_Despatie_0001.jpg,happiness
288,302,Alexandre_Vinokourov_0001.jpg,neutral
289,302,Alexa_Loren_0001.jpg,neutral
290,302,Alexa_Vega_0001.jpg,neutral
291,302,Alexis_Bledel_0001.jpg,happiness
292,302,Alexis_Dennisoff_0001.jpg,happiness
293,302,Alex_Barros_0001.jpg,happiness
294,302,Alex_Barros_0002.jpg,happiness
295,302,Alex_Cabrera_0001.jpg,neutral
296,302,Alex_Cejka_0001.jpg,happiness
297,302,Alex_Corretja_0001.jpg,neutral
298,302,Alex_Ferguson_0001.jpg,happiness
299,302,Alex_Gonzalez_0001.jpg,neutral
300,302,Alex_Holmes_0001.jpg,happiness
301,302,Alex_King_0001.jpg,neutral
302,302,Alex_Penelas_0001.jpg,neutral
303,302,Alex_Penelas_0002.jpg,neutral
304,302,Alex_Popov_0001.jpg,neutral
305,302,Alex_Sink_0001.jpg,happiness
306,302,Alex_Sink_0002.jpg,happiness
307,302,Alex_Sink_0003.jpg,neutral
308,302,Alex_Wallau_0001.jpg,happiness
309,302,Alex_Zanardi_0001.jpg,happiness
310,302,Alfonso_Cuaron_0001.jpg,neutral
311,302,Alfonso_Portillo_0001.jpg,neutral
312,302,Alfonso_Soriano_0001.jpg,happiness
313,302,Alfredo_di_Stefano_0001.jpg,neutral
314,302,Alfredo_Moreno_0001.jpg,happiness
315,302,Alfredo_Pena_0001.jpg,neutral
316,302,Alfred_Ford_0001.jpg,neutral
317,302,Alfred_Sant_0001.jpg,neutral
318,302,Alice_Fisher_0001.jpg,neutral
319,302,Alice_Fisher_0002.jpg,neutral
320,302,Alicia_Hollowell_0001.jpg,anger
321,302,Alicia_Keys_0001.jpg,happiness
322,302,Alicia_Molik_0001.jpg,neutral
323,302,Alicia_Silverstone_0001.jpg,happiness
324,302,Alicia_Silverstone_0002.jpg,happiness
325,302,Alicia_Witt_0001.jpg,happiness
326,302,Alimzhan_Tokhtakhounov_0001.jpg,neutral
327,302,Alimzhan_Tokhtakhounov_0002.jpg,neutral
328,302,Alina_Kabaeva_0001.jpg,happiness
329,302,Aline_Chretien_0001.jpg,happiness
330,302,Alisha_Richman_0001.jpg,neutral
331,302,Alison_Krauss_0001.jpg,happiness
332,302,Alison_Lohman_0001.jpg,happiness
333,302,Alison_Lohman_0002.jpg,neutral
334,302,Alistair_MacDonald_0001.jpg,happiness
335,302,Ali_Abbas_0002.jpg,neutral
336,302,Ali_Abdullah_Saleh_0001.jpg,neutral
337,302,Ali_Adbul_Karim_Madani_0001.jpg,happiness
338,302,Ali_Ahmeti_0001.jpg,neutral
339,302,Ali_Bin_Hussein_0001.jpg,neutral
340,302,Ali_Fallahian_0001.jpg,neutral
341,302,Ali_Hammoud_0001.jpg,happiness
342,302,Ali_Khamenei_0001.jpg,happiness
343,302,Ali_Khamenei_0002.jpg,happiness
344,302,Ali_Khamenei_0003.jpg,happiness
345,302,Ali_Mohammed_Maher_0001.jpg,neutral
346,302,Ali_Naimi_0001.jpg,neutral
347,302,Ali_Naimi_0002.jpg,neutral
348,302,Ali_Naimi_0003.jpg,neutral
349,302,Ali_Naimi_0004.jpg,neutral
350,302,Ali_Naimi_0005.jpg,neutral
351,302,Ali_Naimi_0006.jpg,neutral
352,302,Ali_Naimi_0007.jpg,neutral
353,302,Allan_Kemakeza_0001.jpg,happiness
354,302,Allan_Wagner_0001.jpg,neutral
355,302,Allen_Iverson_0001.jpg,surprise
356,302,Allen_Iverson_0002.jpg,neutral
357,302,Allen_Rock_0001.jpg,neutral
358,302,Allison_Janney_0001.jpg,surprise
359,302,Allison_Janney_0002.jpg,happiness
360,302,Allison_Searing_0001.jpg,neutral
361,302,Allyson_Felix_0001.jpg,neutral
362,302,Allyson_Felix_0002.jpg,neutral
363,302,Allyson_Felix_0003.jpg,happiness
364,302,Allyson_Felix_0004.jpg,neutral
365,302,Allyson_Felix_0005.jpg,neutral
366,302,Ally_Sheedy_0001.jpg,happiness
367,302,Almeida_Baptista_0001.jpg,neutral
368,302,Alonzo_Mourning_0001.jpg,neutral
369,302,Alvaro_Noboa_0001.jpg,happiness
370,302,Alvaro_Noboa_0002.jpg,anger
371,302,Alvaro_Noboa_0003.jpg,happiness
372,302,Alvaro_Silva_Calderon_0001.jpg,surprise
373,302,Alvaro_Silva_Calderon_0002.jpg,happiness
374,302,Alvaro_Silva_Calderon_0003.jpg,neutral
375,302,Alvaro_Silva_Calderon_0004.jpg,neutral
376,302,Alvaro_Uribe_0001.jpg,surprise
377,302,Alvaro_Uribe_0002.jpg,neutral
378,302,Alvaro_Uribe_0003.jpg,neutral
379,302,Alvaro_Uribe_0004.jpg,neutral
380,302,Alvaro_Uribe_0005.jpg,happiness
381,302,Alvaro_Uribe_0006.jpg,neutral
382,302,Alvaro_Uribe_0007.jpg,neutral
383,302,Alvaro_Uribe_0008.jpg,neutral
384,302,Alvaro_Uribe_0009.jpg,neutral
385,302,Alvaro_Uribe_0010.jpg,neutral
386,302,Alvaro_Uribe_0011.jpg,neutral
387,302,Alvaro_Uribe_0012.jpg,neutral
388,302,Alvaro_Uribe_0013.jpg,neutral
389,302,Alvaro_Uribe_0014.jpg,surprise
390,302,Alvaro_Uribe_0015.jpg,neutral
391,302,Alvaro_Uribe_0017.jpg,neutral
392,302,Alvaro_Uribe_0018.jpg,neutral
393,302,Alvaro_Uribe_0019.jpg,neutral
394,302,Alvaro_Uribe_0020.jpg,happiness
395,302,Alvaro_Uribe_0021.jpg,neutral
396,302,Alvaro_Uribe_0022.jpg,happiness
397,302,Alvaro_Uribe_0023.jpg,neutral
398,302,Alvaro_Uribe_0024.jpg,neutral
399,302,Alvaro_Uribe_0025.jpg,neutral
400,302,Alvaro_Uribe_0026.jpg,neutral
401,302,Alvaro_Uribe_0027.jpg,neutral
402,302,Alvaro_Uribe_0028.jpg,neutral
403,302,Alvaro_Uribe_0029.jpg,neutral
404,302,Alvaro_Uribe_0030.jpg,neutral
405,302,Alvaro_Uribe_0031.jpg,happiness
406,302,Alvaro_Uribe_0032.jpg,happiness
407,302,Alvaro_Uribe_0033.jpg,neutral
408,302,Alvaro_Uribe_0034.jpg,neutral
409,302,Alvaro_Uribe_0035.jpg,neutral
410,302,Alyse_Beaupre_0001.jpg,happiness
411,302,Alyson_Hannigan_0001.jpg,happiness
412,302,Aly_Wagner_0001.jpg,happiness
413,302,Al_Cardenas_0001.jpg,neutral
414,302,Al_Davis_0001.jpg,happiness
415,302,Al_Davis_0002.jpg,neutral
416,302,Al_Gore_0001.jpg,neutral
417,302,Al_Gore_0002.jpg,anger
418,302,Al_Gore_0003.jpg,neutral
419,302,Al_Gore_0004.jpg,neutral
420,302,Al_Gore_0005.jpg,neutral
421,302,Al_Gore_0006.jpg,neutral
422,302,Al_Gore_0007.jpg,happiness
423,302,Al_Gore_0008.jpg,neutral
424,302,Al_Leiter_0001.jpg,happiness
425,302,Al_Pacino_0001.jpg,neutral
426,302,Al_Pacino_0002.jpg,neutral
427,302,Al_Pacino_0003.jpg,happiness
428,302,Al_Sharpton_0001.jpg,neutral
429,302,Al_Sharpton_0002.jpg,neutral
430,302,Al_Sharpton_0003.jpg,neutral
431,302,Al_Sharpton_0004.jpg,neutral
432,302,Al_Sharpton_0005.jpg,surprise
433,302,Al_Sharpton_0006.jpg,neutral
434,302,Al_Sharpton_0007.jpg,neutral
435,302,Amanda_Beard_0001.jpg,happiness
436,302,Amanda_Beard_0002.jpg,happiness
437,302,Amanda_Bynes_0001.jpg,happiness
438,302,Amanda_Bynes_0002.jpg,happiness
439,302,Amanda_Bynes_0003.jpg,neutral
440,302,Amanda_Bynes_0004.jpg,neutral
441,302,Amanda_Coetzer_0001.jpg,sadness
442,302,Amanda_Coetzer_0002.jpg,neutral
443,302,Amanda_Marsh_0001.jpg,happiness
444,302,Amanda_Plumer_0001.jpg,happiness
445,302,Amber_Frey_0001.jpg,sadness
446,302,Amber_Tamblyn_0001.jpg,neutral
447,302,Amber_Tamblyn_0002.jpg,happiness
448,302,Ambrose_Lee_0001.jpg,neutral
449,302,Amelia_Vega_0001.jpg,happiness
450,302,Amelia_Vega_0002.jpg,happiness
451,302,Amelia_Vega_0003.jpg,happiness
452,302,Amelia_Vega_0004.jpg,happiness
453,302,Amelia_Vega_0005.jpg,happiness
454,302,Amelia_Vega_0006.jpg,happiness
455,302,Amelia_Vega_0007.jpg,happiness
456,302,Amelie_Mauresmo_0001.jpg,neutral
457,302,Amelie_Mauresmo_0002.jpg,surprise
458,302,Amelie_Mauresmo_0003.jpg,neutral
459,302,Amelie_Mauresmo_0004.jpg,neutral
460,302,Amelie_Mauresmo_0005.jpg,surprise
461,302,Amelie_Mauresmo_0006.jpg,neutral
462,302,Amelie_Mauresmo_0007.jpg,neutral
463,302,Amelie_Mauresmo_0008.jpg,neutral
464,302,Amelie_Mauresmo_0009.jpg,surprise
465,302,Amelie_Mauresmo_0010.jpg,happiness
466,302,Amelie_Mauresmo_0011.jpg,neutral
467,302,Amelie_Mauresmo_0012.jpg,happiness
468,302,Amelie_Mauresmo_0013.jpg,neutral
469,302,Amelie_Mauresmo_0014.jpg,surprise
470,302,Amelie_Mauresmo_0015.jpg,neutral
471,302,Amelie_Mauresmo_0016.jpg,neutral
472,302,Amelie_Mauresmo_0017.jpg,neutral
473,302,Amelie_Mauresmo_0018.jpg,neutral
474,302,Amelie_Mauresmo_0019.jpg,neutral
475,302,Amelie_Mauresmo_0020.jpg,neutral
476,302,Amelie_Mauresmo_0021.jpg,neutral
477,302,Amer_al-Saadi_0001.jpg,neutral
478,302,Amer_al-Saadi_0002.jpg,neutral
479,302,Amer_al-Saadi_0003.jpg,neutral
480,302,Amer_al-Saadi_0004.jpg,neutral
481,302,Amporn_Falise_0001.jpg,neutral
482,302,Amram_Mitzna_0001.jpg,neutral
483,302,Amram_Mitzna_0002.jpg,happiness
484,302,Amr_Moussa_0001.jpg,neutral
485,302,Amy_Cotton_0001.jpg,happiness
486,302,Amy_Gale_0001.jpg,sadness
487,302,Amy_Pascal_0001.jpg,happiness
488,302,Amy_Redford_0001.jpg,happiness
489,302,Amy_Smart_0001.jpg,happiness
490,302,Amy_Yasbeck_0001.jpg,happiness
491,302,Anastasia_Kelesidou_0001.jpg,neutral
492,302,Anastasia_Myskina_0001.jpg,anger
493,302,Anastasia_Myskina_0002.jpg,surprise
494,302,Anastasia_Myskina_0003.jpg,anger
495,302,Anatoliy_Kinakh_0001.jpg,neutral
496,302,Ana_Claudia_Talancon_0001.jpg,happiness
497,302,Ana_Guevara_0001.jpg,happiness
498,302,Ana_Guevara_0002.jpg,happiness
499,302,Ana_Guevara_0003.jpg,happiness
500,302,Ana_Guevara_0004.jpg,happiness
501,302,Ana_Guevara_0005.jpg,neutral
502,302,Ana_Guevara_0006.jpg,happiness
503,302,Ana_Guevara_0007.jpg,happiness
504,302,Ana_Isabel_Sanchez_0001.jpg,neutral
505,302,Ana_Palacio_0001.jpg,neutral
506,302,Ana_Palacio_0002.jpg,neutral
507,302,Ana_Palacio_0003.jpg,neutral
508,302,Ana_Palacio_0004.jpg,neutral
509,302,Ana_Palacio_0005.jpg,neutral
510,302,Ana_Palacio_0006.jpg,neutral
511,302,Ana_Palacio_0007.jpg,neutral
512,302,Ana_Palacio_0008.jpg,neutral
513,302,Ana_Paula_Gerard_0001.jpg,happiness
514,302,Ana_Sebastiao_0001.jpg,happiness
515,302,Anderson_Varejao_0001.jpg,happiness
516,302,Anders_Ebbeson_0001.jpg,happiness
517,302,Anders_Ebbeson_0002.jpg,happiness
518,302,Anders_Fogh_Rasmussen_0001.jpg,surprise
519,302,Anders_Fogh_Rasmussen_0002.jpg,happiness
520,302,Anders_Fogh_Rasmussen_0003.jpg,neutral
521,302,Anders_Fogh_Rasmussen_0004.jpg,happiness
522,302,Andreas_Vinciguerra_0001.jpg,surprise
523,302,Andrea_Bocelli_0001.jpg,neutral
524,302,Andrea_De_Cruz_0001.jpg,happiness
525,302,Andrea_Kiser_0001.jpg,neutral
526,302,Andrea_Yates_0001.jpg,neutral
527,302,Andrei_Konchalovsky_0001.jpg,happiness
528,302,Andrei_Mikhnevich_0001.jpg,happiness
529,302,Andrei_Mikhnevich_0002.jpg,neutral
530,302,Andrei_Nikolishin_0001.jpg,happiness
531,302,Andres_DAlessandro_0001.jpg,happiness
532,302,Andres_Manuel_Lopez_Obrador_0001.jpg,neutral
533,302,Andres_Pastrana_0001.jpg,neutral
534,302,Andrew_Bernard_0001.jpg,neutral
535,302,Andrew_Bunner_0001.jpg,neutral
536,302,Andrew_Bunner_0002.jpg,happiness
537,302,Andrew_Caldecott_0001.jpg,neutral
538,302,Andrew_Cuomo_0001.jpg,neutral
539,302,Andrew_Cuomo_0002.jpg,happiness
540,302,Andrew_Fastow_0001.jpg,neutral
541,302,Andrew_Firestone_0001.jpg,happiness
542,302,Andrew_Gilligan_0001.jpg,neutral
